rf_id,or_name,exec_dt,ack_dt
177390969,"HUANG, XUN WILSON",2006-06-01,
177390969,"LOCHAN, GAURAV",2006-06-01,
177390969,"DALAL, ANUPAM",2006-06-01,
177390969,"SIAMWALLA, RACHIT",2006-06-01,
177390969,"PHILLIPS, JAMES",2006-06-05,
177450549,"DODGE, DAN",2005-09-29,
177450549,"DANKO, ATTILLA",2005-09-29,
177450549,"MARINEAU-MES, SEBASTIEN",2005-09-29,
177450549,"VAN DER VEEN, PETER",2005-09-29,
177450549,"BURGESS, COLIN",2005-09-29,
177450549,"FLETCHER, THOMAS",2005-11-25,
177450549,"STECHER, BRIAN",2005-09-29,
177460923,"HSIA, JAMES C.",1997-01-14,
177460923,"MCMILLAN, KATHLEEN",1996-12-31,
177460929,"ANDERSON, R. ROX",1998-10-15,
177460932,"ROSS, JR., EDWARD V.",1997-02-07,
177520887,"ROCHE DIAGNOSTICS OPERATIONS, INC.",2006-06-01,
177580069,"HOWARD, III, WILLIS E.",2006-05-08,
177590057,"VOLCANO THERAPEUTICS, INC.",2004-10-21,
177590431,MONACO ACQUISITION COMPANY,2006-06-06,
177660932,"FISHING TOOLS SPECIALTY, INC.",2006-06-12,
178000412,"RENN, MICHAEL J.",2006-05-11,
178000412,"KING, BRUCE H.",2006-04-03,
178000412,"ESSIEN, MARCELINO",2006-04-03,
178000412,"MARQUEZ, GREGORY J.",2006-04-03,
178140539,"SARTOR, JOE D.",2006-03-15,
178140539,"BEHNKE, ROBERT",2006-03-16,
178140539,"BUYSSE, STEVEN P.",2006-03-16,
178140539,"EHR, CHRIS J.",2006-03-16,
178140539,"HEARD, DAVID N.",2006-03-21,
178140539,"HUSEMAN, MARK J.",2006-03-20,
178140539,"PODHAJSKY, RONALD J.",2006-03-15,
178140539,"RESCHKE, ARLAN J.",2006-03-17,
178140539,"SCHMALTZ, DALE F.",2006-03-22,
178200861,"LEYNOV, ALEXANDER",2006-03-28,
178200861,"OBARA, ROBERT Z.",2006-03-27,
178200861,"MOLAEI, MASOUD",2006-03-27,
178200861,"DOAN, HONG",2006-03-27,
178200861,"ROUSH, LUKAS M.",2006-03-27,
178200861,"ARENDS, JENNIFER M.",2006-03-24,
178200861,"PECKHAM, JOHN",2006-03-27,
178280030,"BRAUKER, JAMES H.",2005-07-18,
178330332,INTERNATIONAL BUSINESS MACHINES CORPORATION,2005-12-29,
178520114,"JOHNSON, KRISTIN D.",2003-03-07,
178520114,"EHR, CHRIS J.",2003-03-07,
178520114,"ARTS, GENE H.",2003-03-12,
178600164,"EL-SADEN, SAMI",2006-06-07,
178600164,"FASTABEND, MARK EDWARD",2006-05-08,
178600164,"JIN, XUE BIN",2006-06-26,
178600387,"SALAZAR, LORENZO L.",2006-04-07,
178600387,"RALPH, GREGORY S.",2006-04-07,
178700774,"RASMUSSEN, AARON J",2006-06-12,
178700774,"RASMUSSEN, C MARTIN",2006-06-12,
178700774,"RASMUSSEN, S ELIZABETH",2006-06-10,
178700774,"RASMUSSEN, DAVID M",2006-06-12,
178700774,"RASMUSSEN, JOHN A",2006-06-12,
178720233,"DODGE, DAN",2006-05-11,
178720233,"DANKO, ATTILLA",2006-05-09,
178720233,"MARINEAU-MES, SEBASTIEN",2006-05-11,
178720233,"VAN DER VEEN, PETER",2006-05-09,
178720233,"BURGESS, COLIN",2006-05-09,
178720233,"FLETCHER, THOMAS",2006-05-15,
178720233,"STECHER, BRIAN",2006-05-09,
178720378,"BLAIN, JASON",2006-04-27,
178720378,"MARTIN, GREG",2006-04-27,
178810889,"BOYLE, DANIEL G.",2006-04-13,
178820313,PVAXX TECHNOLOGIES LIMITED,2006-01-13,
178930285,"CORDARO, NICHOLAS M.",2006-04-27,
178930285,"SMITH, COLIN M.",2006-04-27,
179010739,"MARK, JOSEPH L.",2006-04-20,
179010739,"MILLER, MICHAEL E.",2006-04-20,
179010739,"HOFFA, MICHAEL",2006-04-20,
179010739,"NICOSON, ZACHARY R.",2006-04-20,
179010739,"HARDIN, TERRY D.",2006-04-20,
179010739,"JARIAL, INDERJEET S.",2006-04-19,
179010739,"HODGE, WILLIAM O.",2006-04-20,
179030871,"KINGSBOROUGH, DONALD",2006-07-10,
179030871,"ROCHE, TALBOTT",2006-07-07,
179030871,"PETERSEN, AMIE",2006-06-30,
179030871,"LLACH, TERI",2006-07-06,
179040337,"VANDERWOUDE, BRIAN J.",2006-04-03,
179040337,"HENNIGES, BRUCE D.",2006-04-10,
179040337,"HUYSER, RICHARD F.",2006-04-10,
179040337,"PROULX, MARSHALL K.",2006-04-03,
179040337,"SCLAFANI, ADAM C.",2006-04-03,
179040337,"STRATTON, DENNIS A.",2006-04-04,
179140758,"MJ RESEARCH, INC.",2004-09-13,
179190154,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",2006-04-17,
179210977,RECREATION SYSTEMS INC. DBA HAPPIJAC COMPANY,2006-06-12,
179220142,"KINGSBOROUGH, DONALD",2006-07-10,
179220142,"ROCHE, TALBOTT",2006-07-07,
179220142,"PETERSEN, AMIE",2006-06-30,
179220142,"LLACH, TERI",2006-07-06,
179260783,"DODGE, DAN",2006-07-05,
179260783,"DANKO, ATTILLA",2006-07-05,
179260783,"MARINEAU-MES, SEBASTIEN",2006-07-05,
179260783,"VAN DER VEEN, PETER",2006-07-05,
179260783,"BURGESS, COLIN",2006-07-05,
179260783,"FLETCHER, THOMAS",2005-07-05,
179260783,"STECHER, BRIAN",2006-07-05,
179680431,"PENNELL JR., RICHARD",2006-05-31,
179790585,"JONES, PHILIP",2005-10-03,
179790585,"SUMMA, VINCENZO",2005-10-03,
179820292,"SELLERS, HOWARD E",2006-07-03,
179880196,"MENEZES, ALFRED J.",2006-07-21,
179940847,"BISCHOF, DANIEL",2006-02-09,
179950525,"FLETCHER, THOMAS O. P.",2006-05-13,
179950525,"VAN DER VEEN, PETER H.",2006-05-09,
179950525,"DODGE, DAN",2006-05-11,
180010215,RECREATION SYSTEMS INC. D/B/A HAPPIJAC COMPANY,2006-06-12,
180150339,"INSTITUT PASTEUR OF PARIS CEDEX, FRANCE",2006-05-24,
180150339,INSTITUT NATIONALE DE LA SANTE ET DE LA RECHERCHE MEDICALE OF FRANCE,2006-06-06,
180190520,"BELYK, KEVIN M.",2005-10-10,
180190520,"MAHAJAN, AMAR J.",2005-10-14,
180190520,"KUMKE, DANIEL J.",2005-10-10,
180190520,"TUNG, HSIEN-HSIN",2005-10-10,
180190520,"WAI, LAWRENCE",2005-10-10,
180190520,"PRUZINSKY, VANESSA",2005-10-14,
180190520,"PYE, PHILIP",2005-10-10,
180190520,"ANGELAUD, REMY",2005-10-13,
180190520,"MANCHENO, DANNY",2005-10-10,
180190520,"MORRISON, HENRY G.",2005-10-11,
180260577,"UNIVERSITY OF WALES COLLEGE OF MEDICINE OF HEALTH PARK, THE",2004-11-30,
180430608,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,2006-07-20,
180430738,"BURNSIDE, EDDIE K.",2006-05-18,
180430738,"BEASLEY, JIM C.",2006-05-16,
180430738,"GERONDALE, JAY D.",2006-05-18,
180430746,BARD ACCESS SYSTEMS,2006-07-14,
180450607,"THOMPSON, JEFFREY K.",2005-10-28,
180450607,"REAMS, ROBERT W.",2005-10-28,
180450607,"WARNER, AARON",2005-10-28,
180470265,"GE BUSINESS CAPITAL CORPORATION (F/K/A TRANSAMERICA BUSINESS CAPITAL CORPORATION), AS AGENT",2006-05-11,
180610086,"COLARELLI, III, MR NICHOLAS J.",2000-05-30,
180610086,"DOUGLAS, MR MICHAEL W.",2000-05-30,
180610086,"PARKER, MR PAUL DANIEL",2006-05-26,
180620604,"GOERTZEN, GEROLD",2001-01-30,
180620604,"NULL, JR., WILLIAM A.",2001-01-30,
180780412,"RAANAN, GILLI",2006-06-06,
180900848,MIKOM GMBH,2006-07-14,
180930096,"PRAHLAD, ANAND",2006-06-06,
180930096,"GOKHALE, PARAG",2006-06-12,
180930096,"OSHINSKY, DAVID A.",2006-06-06,
180940141,"GOKHALE, PARAG",2006-06-12,
180940141,"LU, JUN",2006-06-07,
180940141,"LU, YANHUI",2006-04-29,
180940141,"WANG, YU",2006-06-06,
180940141,"KOTTOMTHARAYIL, RAJIV",2006-06-06,
180950899,"WHOLESECURITY, INC.",2006-06-12,
181040084,"DAVIDSON, AARON SAMUEL",2006-05-22,
181040090,"GUNARATNAM, MICHAEL KASSIPILLAI",2006-05-28,
181040093,"RAJE, MILIND CHANDRAKANT",2006-06-06,
181040107,RESMED (R&D) LIMITED,2006-06-02,
181050047,"GUNARATNAM, MICHAEL KASSIPILLAI",2006-05-28,
181050050,"RAJE, MILIND CHANDRAKANT",2006-06-06,
181050213,"KINDLE, MR. BRIAN",2006-08-03,
181050213,"RICCOMINI, MR. BOB",2006-08-01,
181050213,"HARDEN, MR. DAN",2006-08-01,
181050213,"MEHIN, MR. AFSHIN",2006-08-01,
181050213,"SHABANY, MR. YOUNES",2006-08-01,
181250696,"DODGE, DAN",2006-08-01,
181250699,"FLETCHER, THOMAS O.P.",2006-08-01,
181250699,"VAN DER VEEN, PETER H.",2006-07-28,
181250699,"DODGE, DAN",2006-08-01,
181320479,"SSI MEDICAL SERVICES, INC.",1994-11-28,
181360873,"BRAUKER, JAMES",2006-05-02,
181370448,NEONODE SWEDEN AB,2006-07-04,
181400671,"FU, TIMOTHY TSUN-FAI",2006-05-22,
181400671,"LITHGOW, PERRY DAVID",2006-05-22,
181400671,"GUNEY, MEMDUH",2006-05-22,
181400671,"DREW, JOANNE ELIZABETH",2006-05-22,
181400680,"BECHTEL, MARTIN",2006-07-13,
181400704,"FU, TIMOTHY TSUN-FAI",2006-05-22,
181400704,"LITHGOW, PERRY DAVID",2006-05-22,
181400704,"GUNEY, MEMDUH",2006-05-22,
181400704,"DREW, JOANNE ELIZABETH",2006-05-22,
181410385,"DODGE, DAN",2006-08-01,
181410593,"VAN DER VEEN, PETER",2006-07-28,
181410593,"BURGESS, COLIN",2006-08-14,
181410606,"ETHIER, SHERIDAN",2006-08-03,
181410606,"MARTIN, RANDY",2006-08-01,
181410606,"BURGESS, COLIN",2006-08-14,
181410606,"STECHER, BRIAN",2006-07-31,
181440229,"WORRICK III, CHARLES B.",2006-04-14,
181440229,"BRIDGES, KELLY",2006-04-14,
181440229,"SWENSON, KEITH A.",2006-07-12,
181440229,"JOHNSON, ROBERT",2006-04-14,
181480444,"ADVANCED METERING DATA SYSTEMS, L.L.C.",2006-07-06,
181580982,"HILL ROM, INC.",2001-05-15,
181600428,"FISHING TOOLS SPECIALTY, L.P.",2006-07-20,
181680907,"THOMPSON, JEFFREY K.",2005-10-28,
181680907,"REAMS, ROBERT W.",2005-10-28,
181680907,"WARNER, AARON",2005-10-28,
181700095,VERITAS SOFTWARE CORPORATION,2006-07-27,
181700113,VERITAS SOFTWARE CORPORATION,2006-08-10,
181800125,VERITAS SOFTWARE CORPORATION,2006-08-10,
181810349,"TEKNA SOLUTIONS, INC.",2006-05-30,
181960025,ELI LILLY AND COMPANY,2006-07-12,
181970001,"HOFFMANN, JAMES ARTHUR",2001-01-15,
181970001,"LU, JIRONG",2001-01-15,
182070525,"ADVANCED RESPIRATORY, INC.",2005-10-28,
182190488,INTERGRAPH HARDWARE TECHNOLOGIES COMPANY,2006-09-05,
182310592,"KLINER, DAHV A.V.",2004-05-28,
182310975,BAYER CORPORATION,2000-07-31,
182320045,"SYRING, CARINA",2006-07-14,
182320045,"VON VERSEN, RUDIGER",2006-03-15,
182330508,"PAWLANTA, BRETT A.",2006-08-02,
182330508,"VOGH, JAMES W.",2006-08-03,
182330508,"MICHAELS, THOMAS W.",2006-07-25,
182330508,"SPEAR, KRAIG D.",2006-08-02,
182330508,"WALKER, TIMOTHY L.",2006-08-01,
182390001,BAYER CORPORATION,2000-07-31,
182610722,"JAENKE, BRUCE A.",2006-08-31,
182610722,"PETERS, DARRYL",2006-08-31,
182610722,"CHOPCINSKI, GARY E.",2006-08-31,
182610722,"MCCULLAR, RICKY J.",2006-08-31,
182650874,MIKOHN GAMING CORPORATION,2006-03-06,
182680856,"RLC TECHNOLOGIES, L.L.C.",2006-08-04,
182700303,"GHOSH, ASHIS RANJAN",2006-09-13,
182750011,CFD RESEARCH CORPORATION,2006-08-30,
182790802,ELLIOTT COMPANY,2006-09-15,
182850983,"GIRIDHARAN, MANAMPATHY G.",2006-05-24,
182850983,"SHEU, JYH-CHERNG",2006-09-01,
182860377,"TABET, MARWAN",2006-09-20,
182960873,INTERVET INC.,2006-09-22,
183000911,"POCKLINGTON, WILLIAM LEE",2006-09-05,
183000911,"MOORE JR., EDMUND B.",2006-09-05,
183100886,"KOTTOMTHARAYIL, RAJIV",2006-06-06,
183100886,"CHEN, HO-CHI",2006-06-07,
183180309,"ATON PHARMA, INC.",2006-08-28,
183420730,"RUSZEL, JANUSZ",2006-09-20,
183450942,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2006-09-28,
183620065,"SPECIFIC CRUISE SYSTEMS, INC.",2006-10-05,
183620065,"FRIGETTE TRUCK CLIMATE SYSTEMS, LLC",2006-10-05,
183620065,"SPECIFIC CLIMATE SYSTEMS, LTD.",2006-10-05,
183620065,SCS FRIGETTE,2006-10-05,
183620065,"PANNELL, BOBBY L.",2006-10-05,
183620065,"TINGER, ROBERT J.",2006-10-05,
183620065,"FRIGETTE, LTD.",2006-10-05,
183670214,"DATEX-OHMEDA, INC.",2006-09-28,
183670635,"SHARP LABORATORIES OF AMERICA, INC.",2006-09-29,
183830690,"AMARASINGHE, SAMAN P.",2006-10-11,
183830690,"CHANDRAMOHAN, BHARATH",2006-10-06,
183830690,"RINERT, CHARLES",2006-10-09,
183830690,"BRUENING, DEREK L.",2006-10-07,
183830690,"KIRIANSKY, VLADIMIR L.",2006-10-06,
183830690,"GARNETT, TIM",2006-10-05,
183830690,"WILBOURN, SANDY",2006-10-06,
183830690,"WU, WARREN",2006-10-06,
184070485,STEC INC.,2004-06-30,
184220438,"SCIMED LIFE SYSTEMS,INC.",2005-01-01,
184250051,"STATSIGNAL SYSTEMS, INC.",2004-04-19,
184470508,"DANEK, CHRISTOPHER JAMES",2003-06-09,
184470508,"BIGGS, MICHAEL",2003-06-09,
184470508,"BURGER, KEITH M.",2003-06-12,
184470508,"LOOMAS, BRYAN",2003-07-01,
184470508,"KEAST, THOMAS",2003-07-03,
184470508,"HAUGAARD, DAVE",2003-07-02,
184470508,"BRONCUS TECHNOLOGIES, INC.",2003-12-26,
184630076,RADIO THERAPEUTICS CORPORATION,2003-12-19,
184630621,BOSTON SCIENTIFIC CORPORATION,2002-01-01,
184630917,"MEADOX MEDICALS, INC.",1996-04-01,
184710142,"VISCOGLIOSI BROTHERS, L.L.C.",2006-10-20,
184800039,"LIPPERT COMPONENTS, INC.",2006-10-26,
184800075,"BOSTON SCIENTIFIC TECHNOLOGY, INC.",1997-12-15,
184800905,"OMNOVA SOLUTIONS, INC.",2006-09-27,
184880742,"STAT SIGNAL SYSTEMS, INC.",2004-04-19,
184900365,AKZO NOBEL N.V.,2006-10-25,
185040041,"FUIMAONO, KRISTINE",2006-04-21,
185040041,"HAYAM, GAL",2006-03-01,
185040041,"KARMI, YUVAL",2006-03-07,
185040041,"PREISS, ASSAF",2006-03-02,
185040041,"KILLMAN, DR. REINMAR",2006-02-24,
185040041,"RAHN, NORBERT",2006-02-24,
185040041,"SAUER, FRANK",2006-04-03,
185040041,"XU, CHENYANG",2006-04-03,
185120276,"FERNANDEZ, JOSE ARSENIO",2006-10-16,
185120294,"CHRISTIANSSON, MATS",2006-10-23,
185150565,CARDIAC PATHWAYS CORPORATION,2002-01-01,
185150585,BOSTON SCIENTIFIC CORPORATION,1995-07-01,
185350888,"STATSIGNAL SYSTEMS, INC.",2006-07-31,
185350967,"WHITEHEAD, LORNE",2006-03-17,
185350967,"WARD, GREG",2006-03-20,
185350967,"STUERZLINGER, WOLFGANG",2006-04-06,
185350967,"SEETZEN, HELGE",2006-03-27,
185410263,"SMART THERAPEUTICS, INC.",2003-01-01,
185450169,"STATSIGNAL SYSTEMS, INC.",2006-07-31,
185520483,"CARDIAC ASSIST DEVICES, INC.",2002-12-20,
185520858,INTERGRAPH HARDWARE TECHNOLOGIES COMPANY,2006-11-22,
185550314,"HITZKE, GEORGIA",2006-11-20,
185630086,"SHARP LABORATORIES OF AMERICA, INC.",2006-11-29,
185660479,"AXTELL, JAMES P.",2006-11-15,
185660479,"KENT, BLAIR M.",2006-11-15,
185660479,"NIELSEN, JEFFREY A.",2006-11-10,
185660479,"GIRI, MANISH",2006-11-13,
185660479,"BENJAMIN, TRUDY",2006-11-15,
185660479,"LOWE, DAVID",2006-11-15,
185660479,"SEU, PRESTON",2006-11-21,
185660479,"ANDERSON, RONALD R.",2006-11-13,
185660573,"KAI, YAO",2006-11-16,
185730277,"HELMICK, ROBERT N.",1999-09-28,
185730277,"DOBRIN, JON M.",1999-09-28,
185730622,LAKE TECHNOLOGY LIMITED,2006-11-17,
185740950,"REDOCTANE, INC.",2006-11-27,
185800827,TRISTLAM LIMITED,2006-12-04,
185900995,"HOFFEND & SONS, INC.",2006-10-16,
185970761,CARL-ZEISS-STIFTUNG,2006-11-13,
186000007,"BRIDGE, CRAIG E.",2006-11-07,
186350457,ORGANON IRELAND LTD.,2006-12-07,
186450554,"K2 MEDICAL, LLC",2006-11-17,
186450948,UNITED STATES OF AMERICA AS REPRESENTED BY THE SECRETARY OF THE NAVY,2006-12-15,
186650337,ORGANON IRELAND LTD.,2006-12-13,
186770197,"FANGROW, THOMAS F., JR.",2006-11-30,
186790321,"TIMELY MEDICAL INNOVATIONS, LLC",2006-12-26,
186880291,KONAMI CORPORATION,2006-03-31,
186880422,MORGAN STANLEY & COMPANY INCORPORATED,2006-12-12,
187020274,"LANG, PHILIPP",2006-12-26,
187110185,"TRAILAIR, INC.",2007-01-02,
187110198,"TRAILAIR, INC.",2007-01-02,
187110204,"ADVANCED DESIGNED SYSTEMS, INC.",2007-01-02,
187130770,"EQUA-FLEX, INC.",2007-01-02,
187130795,"EQUA-FLEX, INC.",2007-01-02,
187200288,"LIFECOR, INC., 121 FREEPORT ROAD, PITTSBURGH, PA 15238",2006-12-18,
187290568,"NAGLER, JIM",2006-12-07,
187290568,"BALAN, RAMESH",2006-12-07,
187330839,"VAN SLOUN, SHANE J.",2004-10-01,
187460431,MICROSOFT CORPORATION,2006-11-10,
187470610,"HALL, GEOFFREY",2006-12-26,
187480882,"SCRIBNER, DAVID M.",2007-01-04,
187570348,"FROSETH, BARRIE R.",2005-11-28,
187570348,"CREEDON, SEAN W.",2006-12-11,
187580322,"MDS INC., DOING BUSINESS AS MDS SCIEX",2006-12-01,
187700825,"SEARLS, KIRK L.",2006-12-28,
187700825,"DICKINSON, DEREK",2006-12-28,
187760867,"KAPUR, RAVI",2002-03-18,
187760867,"GIULIANO, KENNETH A.",2002-03-18,
187840074,ROCHE DIAGNOSTICS GMBH,2007-01-12,
187870237,"KNOWLES, CARL HARRY",1997-01-10,
187880096,"DODGE, DAN",2006-05-11,
187880096,"DANKO, ATTILLA",2006-05-09,
187880096,"MARINEAU-MES, SEBASTIEN",2006-05-11,
187880096,"VAN DER VEEN, PETER",2006-05-09,
187880096,"BURGESS, COLIN",2006-05-09,
187880096,"FLETCHER, THOMAS",2006-05-15,
187880096,"STECHER, BRIAN",2006-05-09,
187970297,BIOENTERICS CORPORATION,2006-12-12,
187970366,INAMED MEDICAL PRODUCTS CORPORATION,2006-12-12,
188020879,INAMED MEDICAL PRODUCTS CORPORATION,2006-12-12,
188050303,"SHALAM, DAVID M.",2007-01-15,
188050303,"SCHEDIVY, GEORGE C.",2007-01-15,
188050582,"DODGE, DAN",2007-01-25,
188260196,"MASTERS, RICHARD RODERICK",1999-07-15,
188260691,"AYLWARD ASSOCIATES, INC.",2007-01-31,
188280880,"OGAWA, HIDEHARU",2006-12-25,
188470021,AYLWARD LLC,2007-01-31,
188470357,"ZHU, XUEWEN",2001-12-19,
188470357,"JI, KAI",2001-12-19,
188470357,"YANG, AILI",2001-12-19,
188470357,"XU, CONGWEI",2001-12-19,
188470485,"SCHMIDT, MARK",2003-07-25,
188470485,"RUSSELL, GARRETT",2003-07-25,
188470485,"KNOWLES, C. HARRY",2003-07-25,
188470485,"ZHU, XIAOXUN",2003-07-25,
188470485,"AU, KA MAN",2003-07-25,
188470485,"XU, CONGWEI",2003-07-25,
188470485,"LU, LIANG",2003-07-25,
188470485,"JI, KAI",2003-07-25,
188470485,"ZHANG, WUQING",2003-07-25,
188470639,"GOOD, TIMOTHY A.",2002-03-04,
188500010,"AHLBERG, CHRISTOPHER",2005-09-15,
188500010,"TRUVE, STAFFAN",2005-09-18,
188500010,"WISTRAND, ERIK",2005-09-19,
188500309,"ZHU, XIAOXUN",2006-01-05,
188500309,"LIU, YONG",2006-01-05,
188500309,"AU, KA MAN",2006-01-05,
188500309,"HOU, RUI",2006-01-05,
188500309,"YU, HONGPENG",2006-01-05,
188500309,"TAO, XI",2006-01-05,
188500309,"LIU, LIANG",2006-01-05,
188500309,"ZHANG, WENHUA",2006-01-05,
188500309,"KOTLARSKY, ANATOLY",2006-01-05,
188500309,"GHOSH, SANKAR",2006-01-05,
188500309,"SCHNEE, MICHAEL",2006-01-05,
188500309,"SPATAFORE, PASQUAL",2006-01-05,
188500309,"AMUNDSEN, THOMAS",2006-01-05,
188500309,"BYUN, SUNG",2006-01-05,
188500309,"SCHMIDT, MARK",2006-01-05,
188500309,"RUSSELL, GARRETT",2006-01-05,
188500309,"BONANNO, JOHN",2006-01-05,
188500309,"KNOWLES, C. HARRY",2006-01-05,
188500782,"ZHU, XIAOXUN",2003-12-26,
188500782,"LIU, YONG",2003-12-26,
188500782,"AU, KA MAN",2003-12-26,
188500782,"HOU, RUI",2003-12-26,
188500782,"YU, HONGPENG",2003-12-26,
188500782,"TAO, XI",2003-12-26,
188500782,"LIU, LIANG",2003-12-26,
188500782,"ZHANG, WENHUA",2003-12-26,
188500782,"KOTLARSKY, ANATOLY",2003-12-26,
188500782,"GHOSH, SANKAR",2003-12-26,
188500782,"SCHNEE, MICHAEL",2003-12-26,
188500782,"SPATAFORE, PASQUAL",2003-12-26,
188500782,"AMUNDSEN, THOMAS",2003-12-26,
188500782,"BYUN, SUNG",2003-12-26,
188500782,"SCHMIDT, MARK",2003-12-26,
188500782,"RUSSELL, GARRETT",2003-12-26,
188500782,"BONANNO, JOHN",2003-12-26,
188500782,"KNOWLES, C. HARRY",2003-12-26,
188510228,"SCHMIDT, MARK",2003-07-25,
188510228,"RUSSELL, GARRETT",2003-07-25,
188510228,"WILZ SR., DAVID M.",2003-07-31,
188510228,"BLAKE, ROBERT",2003-07-31,
188510228,"HUDRICK, DONALD T.",2003-07-31,
188510228,"COLAVITO, STEPHEN J.",2003-07-31,
188510228,"KNOWLES, C. HARRY",2003-07-31,
188510228,"ROCKSTEIN, GEORGE",2003-08-01,
188510228,"ZHU, XIAOXUN",2003-07-22,
188510228,"BONANNO, JOHN",2003-08-06,
188510228,"BYUN, SUNG",2003-07-30,
188510228,"XU, CONGWEI",2003-07-22,
188510228,"JIANG, MIN",2003-07-22,
188510228,"WANG, LIN",2003-07-22,
188510228,"HU, MENG",2003-07-21,
188510228,"JIN, HONGJIAN",2003-07-21,
188510228,"JI, MINGQING",2003-07-22,
188510228,"SHI, SHAMEI",2003-07-21,
188510228,"AU, KA MAN",2003-07-21,
188510228,"GIORDANO, PATRICK",2003-07-31,
188550625,"TSIKO, CONSTANTINE J.",2002-01-20,
188550625,"KNOWLES, C. HARRY",2002-01-25,
188550625,"ZHU, XIAOXUN",2002-01-03,
188550625,"SCHNEE, MICHAEL D.",2002-01-04,
188550625,"AU, KA MAN",2002-01-06,
188550625,"WIRTH, ALLEN",2002-01-09,
188550625,"GOOD, TIMOTHY A.",2002-01-04,
188550625,"JANKEVICS, ANDREW",2002-01-10,
188550625,"GHOSH, SANKAR",2002-01-04,
188550625,"NAYLOR, CHARLES A.",2002-01-04,
188550625,"AMUNDSEN, THOMAS",2002-01-11,
188550625,"BLAKE, ROBERT",2002-01-04,
188550625,"SVEDAS, WILLIAM",2002-01-11,
188550625,"DEFONEY, SHAWN",2002-01-25,
188550625,"SKYPALA, EDWARD",2002-01-11,
188550625,"VATAN, PIROOZ",2002-01-09,
188550625,"DOBBS, RUSSELL JOSEPH",2002-01-04,
188550625,"KOLIS, GEORGE",2002-01-28,
188550625,"SCHMIDT, MARK S.",2002-01-11,
188550625,"YORSZ, JEFFERY",2002-01-08,
188550625,"GIORDANO, PATRICK A.",2002-01-04,
188550625,"COLAVITO, STEPHEN J.",2002-01-11,
188550625,"WILZ, DAVID M., SR.",2002-01-04,
188550625,"SCHWARTZ, BARRY E.",2002-01-04,
188550625,"KIM, STEVEN J.",2002-01-09,
188550625,"FISHER, DALE",2002-01-04,
188550625,"VAN TASSELL, JOHN",2002-01-10,
188560924,"COOK, ALAN JAY",2006-09-22,
188560924,"GRUBE, KRISTIN WILLIAM",2006-09-21,
188560924,"DEVIN, THOMAS EDWARD",2006-09-28,
188560924,"GREASON, JEFF REED",2006-09-30,
188560924,"ULRICH, KARL THATCHER",2006-10-02,
188560924,"ULRICH, NATHAN THATCHER",2006-10-23,
188560924,"YAU, CHI LAM",2006-10-27,
188580962,"BASIN, YURI",2001-07-31,
188580962,"BEIRNE, MICHAEL J.",2001-07-31,
188580962,"PETERSON, JAMES C.",2001-07-31,
188580962,"PETERSON, KAREN L.",2001-08-01,
188590637,"WANG, PEIDONG",2007-01-18,
188590637,"VAKHSHOORI, DARYOOSH",2007-01-18,
188590637,"AZIMI, MASUD",2007-01-18,
188590637,"KNOPP, KEVIN J.",2007-01-23,
188790738,"DODGE, DAN",2007-02-02,
188790738,"VAN DER VEEN, PETER",2007-02-05,
188800115,"VAN DER VEEN, PETER",2007-02-05,
188800227,"ZHANG, PING",2006-11-03,
188810375,"HOLDER, LOUIS",2007-01-03,
188830713,"GEORGIA-PACIFIC RESINS, INC.",2006-12-31,
188980722,ASTEC INTERNATIONAL LIMITED,2006-09-01,
188980984,"INSTRUMED, INC.",2007-02-19,
189240850,"FUIMAONO, KRISTINE",2006-04-21,
189240850,"HAYAM, GAL",2006-03-01,
189240850,"KARMI, YUVAL",2006-03-27,
189240850,"PREISS, ASSAF",2006-03-02,
189260896,"CULLINAN, NICOLA",2007-02-03,
189510529,"ARROW INTERNATIONAL, INC.",2007-02-26,
189510985,"STATSIGNAL IPC, LLC",2006-12-15,
189580037,"COOK, ALAN JAY",2006-09-22,
189580037,"GRUBE, KRISTIN WILLIAM",2006-09-21,
189580037,"DEVLIN, THOMAS EDWARD",2006-09-28,
189580037,"GREASON, JEFF REED",2006-09-30,
189580037,"ULRICH, KARL THATCHER",2006-10-02,
189580037,"ULRICH, NATHAN THATCHER",2006-10-23,
189580037,"VAU, CHI LAM",2006-10-27,
189610658,"LI, GEORGE T.C.",2006-12-28,
189630081,"SALZ, JONATHAN",2007-02-23,
189630081,"TIBBETTS, RICHARD S.",2007-02-26,
189700447,"GE SECURITY, INC.",2007-02-28,
189910926,"NEU, THORBEN",2007-01-19,
189910926,"KLEEMAN, DAVID",2007-01-19,
189910926,"RAZO, VINCENT",2007-01-19,
190070016,ROCHE DIAGNOSTICS GMBH,2007-02-28,
190090356,SENSUS METERING SYSTEMS GMBH LUDWIGSHAFEN,2006-06-29,
190100583,"SHIELDS, CHELSEA",2007-02-26,
190120366,"MASCOLO, GIANLUIGI",2007-03-13,
190120366,"TAGGART, DAVID F.",2007-01-15,
190120366,"BOTKIN, JONATHAN D.",2007-01-04,
190120366,"EDGETT, CHRISTOPHER S.",2007-01-04,
190140555,"WEBB, LARRY C., JR.",2007-03-05,
