,ref_id,patent_id,assignment_conveyance,record_date,last_update_date,exec_date,name_assignee,city_assignee,country_assignee,assignor_name,patent_marked,coutnry_assignee
3659,257750298,8412467,assignment,2011-02-09,2013-04-02,2008-06-06,"ILLUMINA, INC.",SAN DIEGO,,"KAIN, ROBERT C.",1,nan
3660,272780425,8398589,namechg,2011-11-22,2013-03-19,2011-10-12,"ADVANCED CATHETER THERAPIES, INC",ATLANTA,,"ATLANTA CATHETER THERAPIES, INC.",1,nan
3661,231430294,8433909,assignment,2009-08-25,2013-04-30,2009-08-12,ALLSTATE INSURANCE COMPANY,NORTHBROOK,,"SAKKOS, GEORGE N.",1,nan
3662,236150911,8436834,assignment,2009-12-08,2013-05-07,2009-10-20,PIXART IMAGING INC.,HSINCHU,,"CHENG, HSIN-CHI",1,TAIWAN
3663,221890646,8424274,assignment,2009-02-02,2013-04-23,2009-01-23,"AYLWARD ENTERPRISES, LLC",NEW BERN,,"AYLWARD, JOHN T.",1,nan
3664,257250329,8387447,assignment,2011-02-01,2013-03-05,2011-01-28,"HORIBA, LTD.",KYOTO,,"HANADA, KAZUO",1,JAPAN
3665,260680767,8378174,assignment,2011-04-04,2013-02-19,2011-03-18,"SEMINIS VEGETABLE SEEDS, INC.",WOODLAND,,"WEBSTER, DAVID",1,nan
3666,263540022,8415529,assignment,2011-05-27,2013-04-09,2011-03-18,"SEMINIS VEGETABLE SEEDS, INC.",WOODLAND,,"WEBSTER, DAVID M.",1,nan
3667,260050079,8378175,assignment,2011-03-23,2013-02-19,2011-02-18,"SEMINIS VEGETABLE SEEDS, INC.",WOODLAND,,"PLOUY, ALEXIS",1,nan
3668,263530285,8404932,assignment,2011-05-27,2013-03-26,2011-03-18,"SEMINIS VEGETABLE SEEDS, INC.",WOODLAND,,"WEBSTER, DAVID M.",1,nan
3669,263530583,8415528,assignment,2011-05-27,2013-04-09,2011-03-18,"SEMINIS VEGETABLE SEEDS, INC.",WOODLAND,,"WEBSTER, DAVID M.",1,nan
3670,249590195,8420905,assignment,2010-09-09,2013-04-16,2010-07-29,"SEMINIS VEGETABLE SEEDS, INC.",WOODLAND,,"LEIJ, JURKO",1,nan
3671,249590183,8426701,assignment,2010-09-09,2013-04-23,2010-07-29,"SEMINIS VEGETABLE SEEDS, INC.",WOODLAND,,"LEIJ, JURKO",1,nan
3672,249590199,8415536,assignment,2010-09-09,2013-04-09,2010-07-29,"SEMINIS VEGETABLE SEEDS, INC.",WOODLAND,,"LEIJ, JURKO",1,nan
3673,249590151,8389819,assignment,2010-09-09,2013-03-05,2010-07-29,"SEMINIS VEGETABLE SEEDS, INC.",WOODLAND,,"LEIJ, JURKO",1,nan
3674,256310404,8415539,assignment,2011-01-13,2013-04-09,2010-11-17,"SEMINIS VEGETABLE SEEDS, INC.",WOODLAND,,"JUST, BRIAN",1,nan
3675,256300393,8415538,assignment,2011-01-13,2013-04-09,2010-12-15,"SEMINIS VEGETABLE SEEDS, INC.",WOODLAND,,"JUST, BRIAN",1,nan
3676,323560456,8385409,assignment,2014-03-05,2014-03-06,2014-01-24,DOLBY INTERNATIONAL AB,AMSTERDAM ZUIDOOST,,PANASONIC CORPORATION,1,NETHERLANDS
3677,222420285,8408079,assignment,2009-02-11,2013-04-02,2008-09-05,EPPENDORF AG,HAMBURG,,"REICHMUTH, BURKHARDT",1,GERMANY
3678,305530545,8414635,assignment,2013-06-05,2013-06-06,2000-05-15,"BOARD OF REGENTS, THE UNIVERSITY OF TEXAS SYSTEM",AUSTIN,,"HYODOH, HIDEKI",1,nan
3679,275150323,8425423,assignment,2012-01-11,2013-04-23,2007-10-19,VOLCANO CORPORATION,SAN DIEGO,,"NAIR, ANUJA",1,nan
3680,243350603,8366335,assignment,2010-05-05,2013-02-05,2010-04-28,DATAMAX-O'NEIL CORPORATION,ORLANDO,,"COLQUITT, STEVEN",1,nan
3681,248460416,8372477,assignment,2010-08-17,2013-02-12,2010-07-23,BASF CORPORATION,FLORHAM PARK,,"BUELOW, MARK T",1,nan
3682,234780132,8438659,assignment,2009-11-05,2013-05-07,2009-11-05,"VOCOLLECT, INC.",PITTSBURGH,,"SHEN, YANGMIN",1,nan
3683,247280952,8390272,assignment,2010-07-22,2013-03-05,2010-07-20,"WACOM CO., LTD.",SAITAMA,,"YOKOTA, MASARU",1,JAPAN
3684,266240690,8438703,assignment,2011-07-20,2013-05-14,2011-07-13,"AMESBURY GROUP, INC.",AMESBURY,,"TAGTOW, GARY E.",1,nan
3685,217340895,8366233,assignment,2008-10-24,2013-02-05,2006-12-05,SEIKO EPSON CORPORATION,TOKYO,,"ASAUCHI, NOBORU",1,JAPAN
3686,240490863,8405939,assignment,2010-03-09,2013-03-26,2010-02-25,"PASS & SEYMOUR, INC.",SYRACUSE,,"HAINES, JOSHUA P.",1,nan
3687,298030787,8437108,assignment,2013-02-13,2013-05-07,2005-10-14,"PASS & SEYMOUR, INC.",SYRACUSE,,"RADOSAVLJEVIC, DEJAN",1,nan
3688,236150896,8430889,assignment,2009-12-07,2013-04-30,2009-12-03,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD",SHENZHEN,,"ZENG, JUNHUA",1,CHINA
3689,241470295,8399620,assignment,2010-03-26,2013-03-19,2010-02-26,NOVO NORDISK A/S,BAGSVAERD,,"BANG, SUSANNE",1,DENMARK
3690,251010805,8398096,assignment,2010-10-06,2013-03-19,2010-09-27,PHIL AND TEDS MOST EXCELLENT BUGGY COMPANY LIMITED,"NEWTOWN, WELLINGTON",,"GOWER, CAMPBELL",1,NEW ZEALAND
3691,197550562,8424255,assignment,2007-08-28,2013-04-23,2007-08-09,SUNPOWER CORPORATION,SAN JOSE,,"LENOX, CARL J. S.",1,nan
3692,231660630,8368010,assignment,2009-08-28,2013-02-05,2009-08-26,SHIMADZU CORPORATION,"KYOTO-SHI, KYOTO-FU",,"KAWANA, SHUICHI",1,JAPAN
3693,255010035,8410436,assignment,2010-12-14,2013-04-02,2010-11-18,SHIMADZU CORPORATION,"KYOTO-SHI, KYOTO",,"MUKAIBATAKE, KAZUO",1,JAPAN
3694,296820075,8372466,assignment,2013-01-23,2019-10-08,2012-07-11,"GENERAL MILLS, INC.",MINNEAPOLIS,,"GENERAL MILLS MARKETING, INC.",1,nan
3695,296820075,8361532,assignment,2013-01-23,2019-10-08,2012-07-11,"GENERAL MILLS, INC.",MINNEAPOLIS,,"GENERAL MILLS MARKETING, INC.",1,nan
3696,236760392,8377669,assignment,2009-12-18,2013-02-19,2009-12-15,ABBOTT POINT OF CARE INC.,PRINCETON,,"CAMPBELL, JOHN LEWIS EMERSON",1,nan
3697,226960893,8397767,assignment,2009-05-18,2013-03-19,2009-04-20,"MAX CO., LTD.",TOKYO,,"NAGAOKA, TAKAHIRO",1,JAPAN
3698,362940701,8392460,security,2015-08-06,2017-10-10,2015-08-06,"BANK OF AMERICA, N.A., AS COLLATERAL AGENT",CHARLOTTE,,INFORMATICA CORPORATION,1,nan
3699,214250591,8438430,assignment,2008-08-21,2013-05-07,2008-08-21,"VMWARE, INC.",PALO ALTO,,"LIAN, XIAOJUN",1,nan
3700,292380704,8390431,assignment,2012-11-05,2013-03-05,2012-03-19,"IMPINJ, INC.",SEATTLE,,"DIORIO, CHRISTOPHER J.",1,nan
3701,227860580,8444608,assignment,2009-06-05,2013-05-21,2009-06-01,"ABBOTT CARDIOVASCULAR SYSTEMS, INC.",SANTA CLARA,,"HASLINGER, THOMAS",1,nan
3702,171350586,8418233,assignment,2005-10-24,2013-04-09,2005-10-24,"F5 NETWORKS, INC.",SEATTLE,,"HUGHES, JOHN R.",1,nan
3703,282460671,8412854,assignment,2012-05-22,2013-04-02,2004-08-30,"LANTRONIX, INC.",IRVINE,,"MILLER, DARYL R.",1,nan
3704,287610224,8419788,assignment,2012-08-09,2014-06-03,2008-04-04,"IDEV TECHNOLOGIES, INC.",WEBSTER,,"SHELDON, JEFFERY",1,nan
3705,283420024,8397436,assignment,2012-06-08,2013-08-16,2012-05-18,"MGP MANUFACTURING, LLC",PARAMUS,,"HIGGINBOTHAM, EDWARD A.",1,nan
3706,283800646,8434696,assignment,2012-06-14,2013-05-07,2009-10-09,"STONEAGE, INC.",DURANGO,,"WRIGHT, DOUGLAS E.",1,nan
3707,283440589,8398540,assignment,2012-06-03,2013-03-19,2010-01-19,TECHNION RESEARCH & DEVELOPMENT FOUNDATION LTD.,HAIFA,,"HASSIDOV, NOAM",1,ISRAEL
3708,253110146,8435592,assignment,2010-11-23,2013-05-07,2010-09-13,"GENERAL MILLS, INC.",MINNEAPOLIS,,"ERICKSON, BRADEN J.",1,nan
3709,243080201,8426189,assignment,2010-04-29,2013-04-23,2010-04-27,"FERMALOGIC, INC.",CHICAGO,,"WEBER, J. MARK",1,nan
3710,262240422,8403489,assignment,2011-05-04,2013-03-26,2007-07-02,DOLBY LABORATORIES LICENSING CORPORATION,SAN FRANCISCO,,"RICHARDS, MARTIN",1,nan
3711,292390383,8366570,assignment,2012-11-05,2013-02-05,2009-11-13,ALLSTATE INSURANCE COMPANY,NORTHBROOK,,"DEMARCO, JOSEPH M.",1,nan
3712,300850053,8430771,assignment,2013-03-26,2013-04-30,2009-10-02,ALLSTATE INSURANCE COMPANY,NORTHBROOK,,"BERGHAMMER, JOSEPH J.",1,nan
3713,245890462,8399742,assignment,2010-06-24,2013-03-19,2010-04-27,"SEMINIS VEGETABLE SEEDS, INC.",WOODLAND,,"JOHNSON, WILLIAM C.",1,nan
3714,290030640,8367685,assignment,2012-09-21,2013-02-05,2012-09-10,ACTELION PHARMACEUTICALS LTD.,ALLSCHWIL,,"ADESUYI, CHARLES TOKUNBO",1,SWITZERLAND
3715,243330770,8432078,assignment,2010-05-04,2013-04-30,2010-04-30,DYSON TECHNOLOGY LIMITED,WILTSHIRE,,"CHEN, YU",1,UNITED KINGDOM
3716,168860315,8376990,assignment,2005-08-15,2013-02-19,2005-08-09,"BIOSENSE WEBSTER, INC.",DIAMOND BAR,,"PONZI, DEAN M.",1,nan
3717,248210241,8391498,assignment,2010-08-11,2013-03-05,2008-02-22,DOLBY LABORATORIES LICENSING CORPORATION,SAN FRANCISCO,,"POTARD, GUILLAUME",1,nan
3718,208730353,8376166,assignment,2008-04-29,2013-02-19,2008-03-25,"LINCOLN GLOBAL, INC.",CITY OF INDUSTRY,,"KINDIG, MICHAEL A.",1,nan
3719,208340165,8356774,assignment,2008-04-21,2013-01-22,2008-04-21,THE GOVERNMENT OF THE UNITED STATES AS REPRESENTED BY THE SECRETARY OF THE AIR FORCE,ARLINGTON,,"MURPHEY, THOMAS W.",1,nan
3720,191390487,8397312,assignment,2007-04-09,2013-03-19,2007-03-08,LINEWEIGHT LLC,BROOKLYN,,"CRYE, CALEB CLARK",1,nan
3721,256270144,8429791,assignment,2011-01-12,2013-04-30,2010-11-22,DYSON TECHNOLOGY LIMITED,WILTSHIRE,,"WHITE, JAMES",1,UNITED KINGDOM
3722,254710085,8438699,assignment,2010-12-10,2013-05-14,2010-12-01,DYSON TECHNOLOGY LIMITED,WILTSHIRE,,"DYSON, JAMES",1,UNITED KINGDOM
3723,251070377,8435259,assignment,2010-10-07,2013-05-07,2010-05-10,STRYKER CORPORATION,KALAMAZOO,,"DIERCK, RYON J.",1,nan
3724,248480232,8439947,assignment,2010-08-16,2013-05-14,2010-07-13,HOWMEDICA OSTEONICS CORP.,MAHWAH,,"HOWARD, BRYAN PATRICK",1,nan
3725,219350009,8419132,assignment,2008-12-05,2013-04-16,2008-11-14,NUNA INTERNATIONAL B.V.,"AMSTERDAM, ZULDOOST",,"JACOBS, IMRE PETER",1,NETHERLANDS
3726,232390049,8429792,assignment,2009-09-16,2013-04-30,2009-07-07,DYSON TECHNOLOGY LIMITED,WILTSHIRE,,"GENN, STUART LLOYD",1,UNITED KINGDOM
3727,240960259,8417465,assignment,2010-03-17,2013-04-09,2010-02-02,CFD RESEARCH CORPORATION,HUNTSVILLE,,"SUNDARAM, SHIVSHANKAR",1,nan
3728,362940701,8433717,security,2015-08-06,2017-10-10,2015-08-06,"BANK OF AMERICA, N.A., AS COLLATERAL AGENT",CHARLOTTE,,INFORMATICA CORPORATION,1,nan
3729,207690419,8404158,assignment,2008-04-08,2013-03-26,2008-04-03,"ARTEL, INC.",WESTBROOK,,"CURTIS, RICHARD H.",1,nan
3730,286000272,8364253,assignment,2012-07-20,2013-01-29,2007-03-22,"ST. JUDE MEDICAL, ATRIAL FIBRILLATION DIVISION, INC.",MAPLE GROVE,,"VOTH, ERIC J.",1,nan
3731,274600758,8392563,assignment,2011-12-29,2013-03-05,1999-07-15,"F5 NETWORKS, INC.",SEATTLE,,"MASTERS, RICHARD RODERICK",1,nan
3732,260570538,8412680,assignment,2011-03-31,2013-04-02,2011-03-29,"COMMVAULT SYSTEMS, INC.",OCEANPORT,,"GOKHALE, PARAG",1,nan
3733,243090557,8380747,assignment,2010-04-29,2016-02-16,2010-02-04,"VMWARE, INC.",PALO ALTO,,YAHOO! INC.,1,nan
3734,170690875,8366735,assignment,2005-10-07,2013-02-05,2005-09-26,"PENUMBRA, INC.",SAN LEANDRO,,"BOSE, ARANI",1,nan
3735,252180018,8364932,assignment,2010-10-29,2013-01-29,2010-10-27,"VMWARE, INC.",PALO ALTO,,"ALI, QASIM",1,nan
3736,228820665,8359422,assignment,2009-06-26,2013-01-22,2009-06-26,"VMWARE, INC.",PALO ALTO,,"ALI, QASIM",1,nan
3737,241740526,8428679,assignment,2010-04-01,2013-04-23,2004-01-12,"DEXCOM, INC.",SAN DIEGO,,"GOODE, PAUL V., JR.",1,nan
3738,301100454,8412461,assignment,2013-03-28,2013-04-02,2006-01-30,"DNA TWOPOINTO, INC.",MENLO PARK,,"GUSTAFFSON, CLAES",1,nan
3739,217420499,8401798,assignment,2008-10-27,2013-03-19,2008-10-07,"DNA TWOPOINTO, INC.",MENLO PARK,,"WELCH, MARK",1,nan
3740,162840013,8364505,assignment,2005-02-22,2013-01-29,2005-02-18,ALLSTATE INSURANCE COMPANY,NORTHBROOK,,"KANE, MICHAEL SINCLAIR",1,nan
3741,235430406,8419730,assignment,2009-11-19,2013-04-16,2009-11-06,"RELIEVANT MEDSYSTEMS, INC.",REDWOOD CITY,,"PELLEGRINO, RICHARD",1,nan
3742,231170044,8417312,assignment,2009-08-19,2013-04-09,2009-01-07,"DEXCOM, INC.",SAN DIEGO,,"KAMATH, APURV ULLAS",1,nan
3743,230980981,8423113,assignment,2009-08-13,2013-04-16,2009-01-07,"DEXCOM, INC.",SAN DIEGO,,"SHARIATI, MOHAMMAD ALI",1,nan
3744,242000770,8404962,assignment,2010-04-07,2013-03-26,2010-01-12,THERM-TECH AS,NARVIK,,"BIRKELAND, BJORN ERIK",1,NORWAY
3745,249540732,8387675,assignment,2010-09-08,2013-03-05,2010-09-08,HUNTER ENGINEERING COMPANY,BRIDGETON,,"VANINGER, MICAH N.",1,nan
3746,209360858,8379349,assignment,2008-05-12,2013-02-19,2008-05-01,HUTCHINSON TECHNOLOGY INCORPORATED,HUTCHINSON,,"PRO, JOHN D.",1,nan
3747,237640866,8443261,assignment,2010-01-12,2013-05-14,2009-12-11,"VMWARE, INC.",PALO ALTO,,"WALDSPURGER, CARL A.",1,nan
3748,225260392,8424768,assignment,2009-04-09,2013-04-23,2009-04-06,"METROLOGIC INSTRUMENTS, INC.",BLACKWOOD,,"RUEBLINGER, GREGORY MARK",1,nan
3749,277770246,8427642,assignment,2012-02-28,2013-04-23,2009-03-18,"PARTICLE MEASURING SYSTEMS, INC.",BOULDER,,"MITCHELL, JOHN",1,nan
3750,231970585,8388696,assignment,2009-09-04,2013-03-05,2009-07-22,KAO CORPORATION,TOKYO,,"FUJINUMA, HIROYUKI",1,JAPAN
3751,360520956,8357094,assignment,2015-07-02,2019-03-05,2015-06-09,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD.",SHENZHEN,,"ZONARE MEDICAL SYSTEMS, INC.",1,CHINA
3752,286780601,8438253,assignment,2012-07-30,2013-05-07,2009-08-18,"F5 NETWORKS, INC.",SEATTLE,,"SZABO, PAUL I.",1,nan
3753,217360514,8407518,assignment,2008-10-24,2013-03-26,2008-10-24,"VMWARE, INC.",PALO ALTO,,"NELSON, MICHAEL",1,nan
3754,226490105,8429647,assignment,2009-05-06,2013-04-23,2009-05-01,"VMWARE, INC.",PALO ALTO,,"ZHOU, SHUDONG",1,nan
3755,224650131,8443156,assignment,2009-03-27,2013-05-14,2009-03-27,"VMWARE, INC.",PALO ALTO,,"ADAMS, KEITH",1,nan
3756,228880382,8399792,assignment,2009-06-29,2013-03-19,2009-06-29,"LINCOLN GLOBAL, INC.",CITY OF INDUSTRY,,"PETERS, STEVEN R.",1,nan
3757,348800674,8367568,namechg,2015-02-03,2015-02-05,2015-01-01,"KIMBERLY-CLARK WORLDWIDE, INC.",NEENAH,,"KIMBERLY-CLARK WORLDWIDE, INC.",1,nan
3758,283720671,8480669,assignment,2012-06-14,2013-07-09,2009-12-28,"ST. JUDE MEDICAL, ATRIAL FIBRILLATION DIVISION, INC.",MAPLE GROVE,,"PAPPONE, CARLO",1,nan
3759,284770906,8531118,assignment,2012-07-02,2013-09-10,2008-12-29,"LYNK LABS, INC.",ELGIN,,"MISKIN, MICHAEL, MR.",1,nan
3760,283820795,8499100,assignment,2012-06-15,2013-07-30,2006-03-15,"F5 NETWORKS, INC.",SEATTLE,,"ROTHSTEIN, JESSE ABRAHAM",1,nan
3761,294980955,8516156,assignment,2012-12-19,2013-08-20,2005-10-05,"F5 NETWORKS, INC.",SEATTLE,,"ROTHSTEIN, JESSE A.",1,nan
3762,267180735,8511521,assignment,2011-08-09,2013-08-20,2005-11-18,CLAYTON CORPORATION,FENTON,,"MCBROOM, JAMES P.",1,nan
3763,253530295,8485405,assignment,2010-11-11,2013-07-16,2010-11-02,LINEWEIGHT LLC,"BROOKLYN, NEW YORK",,"CRYE, CALEB CLARK",1,nan
3764,274210576,8475732,assignment,2011-12-20,2013-07-02,2011-12-01,ABBOTT DIABETES CARE INC.,ALAMEDA,,"SIMMONS, MATTHEW",1,nan
3765,276720318,8511147,assignment,2012-02-08,2013-08-20,2007-02-14,ABBOTT DIABETES CARE INC.,ALAMEDA,,"WANG, YI",1,nan
3766,232850415,8448638,assignment,2009-09-25,2013-05-28,2009-09-25,"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD.","NANSHAN, SHENZHEN",,"CHEN, DONGHUA",1,CHINA
3767,257730491,8451253,assignment,2010-12-27,2013-05-28,2010-12-20,PIXART IMAGING INC.,HSINCHU,,"TSAI, CHENG-NAN",1,TAIWAN
3768,222960177,8465272,assignment,2009-02-23,2013-06-18,2009-02-13,"GENERAL MILLS, INC.",MINNEAPOLIS,,"WEINSTEIN, JAMES N.",1,nan
3769,242210024,8486691,assignment,2010-04-12,2013-07-16,2010-04-08,"STERILUCENT, INC.",MINNEAPOLIS,,"LARSON, KENT",1,nan
3770,190760066,8453641,assignment,2007-03-28,2013-06-04,2007-02-14,FISHER & PAYKEL HEALTHCARE LIMITED,AUCKLAND,,"PAYTON, MATTHEW JON",1,NEW ZEALAND
3771,259940100,8515475,assignment,2011-03-22,2013-08-20,2011-03-16,HTC CORPORATION,"TAOYUAN CITY, TAOYUAN COUNTY",,"CHEN, TE-MING",1,TAIWAN
3772,256950512,8515393,assignment,2011-01-25,2013-08-20,2010-11-24,HTC CORPORATION,"TAOYUAN CITY, TAOYUAN COUNTY",,"TIWARI, KUNDAN",1,TAIWAN
3773,219480257,8530022,assignment,2008-12-09,2013-09-10,2008-10-30,MOINLYCKE HEALTH CARE AB,MOINLYCKE,,"FABO, TOMAS",1,SWEDEN
3774,229450686,8488811,assignment,2009-07-13,2013-07-16,2009-05-15,DOLBY LABORATORIES LICENSING CORPORATION,SAN FRANCISCO,,"MCGRATH, DAVID",1,nan
3775,257890253,8452806,assignment,2011-02-10,2013-05-28,2011-02-08,CBS INTERACTIVE INC.,SAN FRANCISCO,,"GURNANI, SAILESH",1,nan
3776,243940833,8463007,assignment,2010-05-17,2013-06-11,2010-05-17,"SYNC-RX, LTD.",NETANYA,,"STEINBERG, ALEXANDER",1,ISRAEL
3777,260050413,8455734,assignment,2011-03-23,2013-06-04,2011-02-07,"SEMINIS VEGETABLE SEEDS, INC.",WOODLAND,,"OPPELAAR, ARIE",1,nan
3778,270700704,8471112,assignment,2011-10-17,2013-06-25,2011-10-06,"SEMINIS VEGETABLE SEEDS, INC.",WOODLAND,,"KMIECIK, KENNETH",1,nan
3779,239610373,8448308,assignment,2010-02-19,2013-05-28,2010-01-05,NUNA INTERNATIONAL B.V.,AMSTERDAM ZUIDOOST,,"MOUNTZ, JONATHAN KIRK",1,NETHERLANDS
3780,202220046,8464984,assignment,2007-12-10,2013-06-18,2007-10-26,"LEVITON MANUFACTURING CO., INC.",LITTLE NECK,,"LAURSEN, ERIK",1,nan
3781,271750385,8470153,assignment,2011-11-04,2013-06-25,2011-08-16,TECAN TRADING AG,MANNEDORF,,"FEIGLIN, MARC N.",1,SWITZERLAND
3782,307950841,8521666,assignment,2013-07-08,2013-08-27,2013-07-08,"RESOLVITY, INC.",IRVING,,"JARMULAK, JACEK",1,nan
3783,348800674,8459587,namechg,2015-02-03,2015-02-05,2015-01-01,"KIMBERLY-CLARK WORLDWIDE, INC.",NEENAH,,"KIMBERLY-CLARK WORLDWIDE, INC.",1,nan
3784,244400971,8474094,assignment,2010-05-26,2013-07-02,2010-05-14,DYSON TECHNOLOGY LIMITED,WILTSHITE,,"MAGUIRE, SCOTT ANDREW",1,UNITED KINGDOM
3785,244400922,8528158,assignment,2010-05-26,2013-09-10,2010-05-14,DYSON TECHNOLOGY LIMITED,WILTSHIRE,,"MAGUIRE, SCOTT ANDREW",1,UNITED KINGDOM
3786,243830265,8474091,assignment,2010-05-13,2013-07-02,2010-04-23,DYSON TECHNOLOGY LIMITED,WILTSHIRE,,"DYSON, JAMES",1,UNITED KINGDOM
3787,243780361,8516652,assignment,2010-05-13,2013-08-27,2010-05-04,DYSON TECHNOLOGY LIMITED,WILTSHIRE,,"SUNDERLAND, DAVID ROBERT",1,UNITED KINGDOM
3788,279490671,8529247,assignment,2012-03-28,2013-10-29,2006-09-12,"JOHN ZINK COMPANY, LLC",TULSA,,"POE, ROGER L.",1,nan
3789,288920947,8527305,assignment,2012-09-04,2013-09-03,2011-08-01,ALLSTATE INSURANCE COMPANY,NORTHBROOK,,"HANSON, RANDALL",1,nan
3790,255390280,8500351,assignment,2010-12-21,2013-08-06,2010-12-20,DATAMAX-O'NEIL CORPORATION,ORLANDO,,"COLONEL, KENNETH",1,nan
3791,307620937,8512636,assignment,2013-07-09,2013-08-20,2003-10-27,"BIOMERIEUX, INC.",DURHAM,,"BLANTON, ROSS MITCHELL",1,nan
3792,157460578,8512717,assignment,2004-09-03,2013-08-20,2004-08-23,"ALLERGAN, INC.",IRVINE,,"VEHIGE, JOSEPH G.",1,nan
3793,500070054,8445292,assignment,2019-08-08,2019-08-09,2019-08-06,"AGILENT TECHNOLOGIES, INC.",SANTA CLARA,,"PROZYME, INC.",1,nan
3794,229480141,8521686,assignment,2009-07-13,2013-08-27,2009-07-07,"VMWARE, INC.",PALO ALTO,,"RAJAGOPAL, HARIPRIYA",1,nan
3795,218140285,8520342,assignment,2008-11-11,2013-08-27,2008-11-11,HUTCHINSON TECHNOLOGY INCORPORATED,HUTCHINSON,,"PRO, JOHN D.",1,nan
3796,244540209,8474095,assignment,2010-05-28,2013-07-02,2010-05-21,DYSON TECHNOLOGY LIMITED,WILTSHIRE,,"CLOTHIER, ANDREW CHARLTON",1,UNITED KINGDOM
3797,293780908,8511499,assignment,2012-11-30,2013-08-20,2009-12-04,ABBOTT LABORATORIES,ABBOTT PARK,,"PERRY, JAMES P.",1,nan
3798,244100493,8487569,assignment,2010-05-19,2013-07-16,2010-04-30,DYSON TECHNOLOGY LIMITED,WILTSHIRE,,"DAWE, ROGER MICHAEL",1,UNITED KINGDOM
3799,272700863,8487565,assignment,2011-11-22,2013-07-16,2011-11-18,DYSON TECHNOLOGY LIMITED,"MALMESBURY, WILTSHIRE",,"DAI, HANPING",1,UNITED KINGDOM
3800,263420323,8476852,assignment,2011-05-26,2013-07-02,2011-05-20,DYSON TECHNOLOGY LIMITED,"MALMESBURY, WILTSHIRE",,"HAWKER, DAVID JOHN",1,UNITED KINGDOM
3801,289700766,8531428,assignment,2012-09-17,2013-09-10,2007-08-16,VOLCANO CORPORATION,SAN DIEGO,,"GLYNN, TIMOTHY",1,nan
3802,254740157,8450561,assignment,2010-12-13,2013-05-28,2010-09-28,MONSANTO TECHNOLOGY LLC,ST. LOUIS,,"BEAZLEY, KIM A.",1,nan
3803,233140117,8456182,assignment,2009-10-01,2013-06-04,2008-11-06,"BIOSENSE WEBSTER, INC.",DIAMOND BAR,,"BAR-TAL, MEIR",1,nan
3804,255350110,8508401,assignment,2010-12-22,2013-08-13,2010-11-18,LOGITECH EUROPE S.A.,ROMANEL-SUR-MORGES,,"PATEL, SNEHA",1,SWITZERLAND
3805,274710037,8449595,assignment,2012-01-03,2013-05-28,2007-12-13,"BOLTON MEDICAL, INC.",SUNRISE,,"OUELLETTE, GERRY",1,nan
3806,273280683,8459990,assignment,2011-12-06,2013-06-11,2011-12-05,"GLOBAL DENTAL IMPRESSION TRAYS, INC.",TULSA,,"MASSAD, JOSEPH J",1,nan
3807,254990532,8462078,assignment,2010-12-14,2013-06-11,2010-12-14,THE GOVERNMENT OF THE UNITED STATES AS REPRESENTED BY THE SECRETARY OF THE AIR FORCE,ARLINGTON,,"REYNOLDS, WHITNEY D.",1,nan
3808,236140503,8475467,assignment,2009-12-07,2013-07-02,2009-12-07,"GLOBUS MEDICAL, INC.",AUDUBON,,"MANNINEN, KATHERINE",1,nan
3809,291080823,8507561,assignment,2012-10-05,2013-08-13,2012-10-05,"ABSORPTION PHARMACEUTICALS, LLC",NEWPORT BEACH,,"GILBERT, RONALD FRANKLIN",1,nan
3810,300570008,8489719,assignment,2013-03-21,2014-09-02,2013-03-21,"VMWARE, INC.",PALO ALTO,,"WANOVA TECHNOLOGIES, LTD.",1,nan
3811,232110522,8464171,assignment,2009-09-10,2013-06-11,2009-09-10,EPPENDORF AG,HAMBURG,,"WILD, MICHAEL",1,GERMANY
3812,279610627,8449852,assignment,2012-03-30,2013-06-06,2012-03-08,BASF CORPORATION,FLORHAM PARK,,"SUNG, SHIANG",1,nan
3813,212390766,8527673,assignment,2008-07-15,2013-09-03,2008-06-09,"VMWARE, INC.",PALO ALTO,,"MAHALINGAM, MALLIK",1,nan
3814,243440382,8522996,assignment,2010-05-06,2013-09-03,2010-04-07,EPPENDORF AG,HAMBURG,,"BEESE, JOCHEN",1,GERMANY
3815,190520127,8486038,assignment,2007-02-23,2013-07-16,2007-02-06,"PROCTER & GAMBLE COMPANY, THE",CINCINNATI,,"NAKAHATA, HIROSHI",1,nan
3816,243990011,8452502,assignment,2010-05-17,2013-05-28,2007-11-08,JAPAN AUTOMOBILE RESEARCH INSTITUTE,"TSUKUBA-CITY, IBARAKI",,"KATAYAMA, TSUYOSHI",1,JAPAN
3817,204540434,8490291,assignment,2008-02-01,2013-07-23,2007-12-12,DYSON TECHNOLOGY LIMITED,WILTSHIRE,,"CHURCHILL, JOHN",1,UNITED KINGDOM
3818,256600777,8534626,assignment,2011-01-19,2013-09-17,2011-01-19,"BRICA, INC.",FREEPORT,,"FREESE, LAWRENCE O.",1,nan
3819,208710873,8479195,assignment,2008-04-29,2013-07-02,2008-04-28,"VMWARE, INC.",PALO ALTO,,"ADAMS, KEITH M.",1,nan
