rf_id,ee_name,ee_address_1,ee_address_2,ee_city,ee_state,ee_postcode,ee_country
200660378,"THE NANOSTEEL COMPANY, LLC",67 CEDAR STREET,SUITE 101,PROVIDENCE,RHODE ISLAND,02903,
200720758,"LEMAITRE VASCULAR, INC.",63 SECOND AVENUE,,BURLINGTON,MASSACHUSETTS,01803,
200720774,"ANODYNE MEDICAL DEVICE, INC.","6601 CENTER DRIVE WEST, SUITE 325",,LOS ANGELES,CALIFORNIA,90045,
200850410,CODING TECHNOLOGIES AB,GAEVLEGATAN 12A,,STOCKHOLM,,113 30,SWEDEN
201020371,N.V. ORGANON,KLOOSTERSTRAAT 6,,OSS,,5349 AB,NETHERLANDS
201020593,MALLINCKRODT INC.,675 MCDONNELL BOULEVARD,,HAZELWOOD,MISSOURI,63042,
201050357,"AXIA MEDSCIENCES, LLC",1490 VISTAZO WEST,,TIBURON,CALIFORNIA,94920,
201200197,LIPPERT COMPONENTS INC.,2703 COLLEGE AVENUE,"C/O LIPPERT COMPONENTS MANUFACTURING, INC.",GOSHEN,INDIANA,46528,
201240898,"SEASPINE, INC.",2302 LA MIRADA DR.,,VISTA,CALIFORNIA,92081-7862,
201250021,LIPPERT COMPONENTS INC.,2766 COLLEGE AVENUE,"C/O LIPPERT COMPONENTS MANUFACTURING, INC.",GOSHEN,INDIANA,46528,
201300734,"VALCO INSTRUMENTS CO., INC.",7811 WESTVIEW,,HOUSTON,TEXAS,77055,
201340567,"RAPISCAN SECURITY PRODUCTS (USA), INC.",3232 EL SEGUNDO BOULEVARD,,HAWTHORNE,CALIFORNIA,90250,
201470348,"PROPERO, LTD.",206/9 LINTON HOUSE,164 UNION STREET,LONDON,,SE10LH,UNITED KINGDOM
201470354,"PROPERO, LTD.",206/9 LINTON HOUSE,164 UNION STREET,LONDON,,SE10LH,UNITED KINGDOM
201520843,NUFERN,7 AIRPORT PARK ROAD,,EAST GRANBY,CONNECTICUT,06026,
201520937,NUFERN,7 AIRPORT PARK ROAD,,EAST GRANBY,CONNECTICUT,06026,
201540672,QNX SOFTWARE SYSTEMS GMBH & CO. KG,BECKER-GORING STRASSE 16,,KARLSBAD,,76307,GERMAN DEMOCRATIC REPUBLIC
201540852,QNX SOFTWARE SYSTEMS GMBH & CO. KG,BECKER-GORING-STRASSE 16,,KARLSBAD,,76307,GERMAN DEMOCRATIC REPUBLIC
201560378,"PML MICROBIOLOGICALS, INC.",27120 SW 95TH AVENUE,,WILSONVILLE,OREGON,97070,
201640978,THOMSON LICENSING,46 QUAI A. LE GALLO,,F-92100 BOULOGNE-BILLANCOURT,,,FRANCE
201660907,"SPACELABS HEALTHCARE, LLC",5150 220TH AVENUE SE,,ISSAQUAH,WASHINGTON,98029,
201890034,"MEDSHAPE MERGER SUB, INC.","575 14TH STREET NW, SUITE 1213",,ATLANTA,GEORGIA,30318,
202060086,"TIMELY MEDICAL INNOVATIONS, LLC",5365 AVENIDA ENCINAS,,CARLSBAD,CALIFORNIA,92008,
202140690,YAHOO! INC.,701 FIRST AVENUE,,SUNNYVALE,CALIFORNIA,94089,
202180496,"LEMAITRE VASCULAR, INC.",63 SECOND AVENUE,,BURLINGTON,MASSACHUSETTS,01803,
202330317,ELLIOTT COMPANY,901 NORTH FOURTH STREET,,JEANNETTE,PENNSYLVANIA,15644-1473,
202470849,DOLBY LABORATORIES LICENSING CORPORATION,100 POTRERO AVE,,SAN FRANCISCO,CALIFORNIA,94103,
202680714,LOGITECH EUROPE S.A.,"MOULIN DU CHOC, 1122",,ROMANEL-SUR-MORGES,,,SWITZERLAND
202700104,DOLBY LABORATORIES LICENSING CORPORATION,100 POTRERO AVE,,SAN FRANCISCO,CALIFORNIA,94103,
202700556,CREDIT MANAGERS ASSOCIATION OF CALIFORNIA,40 EAST VERDUGO AVENUE,,BURBANK,CALIFORNIA,91502,
203270558,"DESKTONE, INC.",100 APOLLO DRIVE,,CHELMSFORD,MASSACHUSETTS,01824,
203270593,"DESKTONE, INC.",100 APOLLO DRIVE,,CHELMSFORD,MASSACHUSETTS,01824,
203340847,"ST. JUDE MEDICAL, INC.",ONE LILLEHEI PLAZA,,ST. PAUL,MINNESOTA,55117,
203370387,NORAND CORPORATION,550 2ND STREET SE,C/O LEGAL DEPT.,CEDAR RAPIDS,IOWA,52401,
203370447,INTERMEC IP CORP.,6001 36TH AVENUE WEST,C/O LEGAL DEPT.,EVERETT,WASHINGTON,98203,
203490961,OPTOMEC DESIGN COMPANY,"3911 SINGER BOULEVARD, N.E.",,ALBUQUERQUE,NEW MEXICO,87109,
203550351,"STRYKER CANADIAN MANAGEMENT, INC.",230 BOUL. NILUS-LECLERC,C.P. 128,"L'ISLET, QUEBEC",,G0R 2C0,CANADA
203710068,"ABAXIS, INC.",3240 WHIPPLE ROAD,,UNION CITY,CALIFORNIA,94587,
203710700,GECKO ALLIANCE GROUP INC.,450 RUE DES CANETONS,,QUEBEC,,G2E 5W6,CANADA
203710829,"COMMSCOPE, INC. OF NORTH CAROLINA","1100 COMMSCOPE PLACE, SE",,HICKORY,NORTH CAROLINA,28602,
203810939,"PROCTER & GAMBLE COMPANY, THE",ONE PROCTER & GAMBLE PLAZA,ATTENTION: CHIEF PATENT COUNSEL,CINCINNATI,OHIO,45202,
203850036,RESEARCH IN MOTION LIMITED,295 PHILLIP STREET,,ONTARIO,,N2L 3W8,CANADA
203930933,"GLYKO, INC.",81 DIGITAL DRIVE,,NOVATO,CALIFORNIA,94949,
204090044,BOARD OF REGENTS OF THE UNIVERSITY OF NEBRASKA,1320 Q STREET,,LINCOLN,NEBRASKA,685880467,
204200223,"ROCHE DIAGNOSTICS OPERATIONS, INC.",9115 HAGUE ROAD,,INDIANAPOLIS,INDIANA,46250,
204250014,LOGITECH EUROPE S.A.,MOULIN DU CHOC,,ROMANEL-SUR-MORGES,,1122,SWITZERLAND
204280317,CREDIT MANAGERS ASSOCIATION OF CALIFORNIA,40 EAST VERDUGO AVENUE,,BURBANK,CALIFORNIA,91502,
204280365,GECKO ALLIANCE GROUP INC.,450 RUE DES CANETONS,,"QUEBEC, QUEBEC",,G2E 5W6,CANADA
204480456,ACTUANT CORPORATION,13000 WEST SILVER SPRING DRIVE,,BUTLER,WISCONSIN,53007,
204550982,UNITED STATES GYPSUM COMPANY,550 W. ADAMS STREET,,CHICAGO,ILLINOIS,60661,
204560581,"VMWARE, INC.",3401 HILLVIEW AVENUE,,PALO ALTO,CALIFORNIA,94304,
204580888,QNX SOFTWARE SYSTEMS GMBH & CO. KG,BECKER-GORING STRASSE 16,,KARLSBAD,,76307,GERMANY
204680250,PANALYTICAL BV,LELYWEG 1,,ALMELO,,7602 EA,NETHERLANDS
204680262,PANALYTICAL BV,LELYWEG 1,,ALMELO,,7602 EA,NETHERLANDS
204710851,"RAPISCAN SECURITY PRODUCTS, INC.",2805 COLUMBIA STREET,,TORRANCE,CALIFORNIA,90503,
204770618,VASCULAR SOLUTIONS,6464 SYCAMORE COURT,,MINNEAPOLIS,MINNESOTA,55369,
204780448,"ELOT, INC.",478 WHEELERS FARMS ROAD,,MILFORD,CONNECTICUT,06460,
204780454,"HILL-ROM SERVICES, INC.","300 DELAWARE AVENUE, SUITE 530",,WILMINGTON,DELAWARE,19801,
204790685,"IDEXX LABORATORIES, INC.",ONE IDEXX DRIVE,,WESTBROOK,MAINE,04092,
204830310,KEURIG INCORPORATED,55 WALKERS BROOK DRIVE,,READING,MASSACHUSETTS,01867,
205080677,"MCNEFF RESEARCH CONSULTANTS, INC.",617 PIERCE STREET,,ANOKA,MINNESOTA,55303-0665,
205160496,"LANCER PARTNERSHIP, LTD.",6655 LANCER BLVD.,,SAN ANTONIO,TEXAS,78219,
205210371,"MUNCHKIN, INC.",16689 SCHOENBORN STREET,,NORTH HILLS,CALIFORNIA,91343,
205350906,"VMWARE, INC.",3401 HILLVIEW AVENUE,,PALO ALTO,CALIFORNIA,94304,
205400366,"PROZYME, INC.","1933 DAVIS STREET, SUITE 207",,SAN LEANDRO,CALIFORNIA,94577,
205500439,"GETINGE USA, INC.",1777 EAST HENRIETTA ROAD,,ROCHESTER,NEW YORK,14623,
205500905,MAQUET CARDIOVASCULAR LLC,170 BAYTECH DRIVE,,SAN JOSE,CALIFORNIA,95134,
205540199,"KEURIG, INCORPORATED",55 WALKERS BROOK DRIVE,,READING,MASSACHUSETTS,01867-3272,
205680487,QNX SOFTWARE SYSTEMS GMBH & CO. KG,BECKER-GORING STRASSE 16,,KARLSBAD,,76307,GERMANY
205690187,COMEDICA INCORPORATED,2201 TUCKER ST.,SUITE 102,DALLAS,TEXAS,75214,
205820884,"EDWARDS, STUART D.",75 CORRAL DE TIERRA ROAD,,SALINAS,CALIFORNIA,93908,
205820884,"EDWARDS, KELLY",14601 ROLAND CANYON ROAD,,SALINAS,CALIFORNIA,93908,
205820892,"PRIMAEVA MEDICAL, INC.","42840 CHRISTY STREET, SUITE 101",,FREMONT,CALIFORNIA,94538,
205920123,BRIGHTSIDE TECHNOLOGIES INC.,"2985 VIRTUAL WAY, SUITE 150",,VANCOUVER,,BC V5M 4X7,CANADA
205930645,"MUNCHKIN, INC.",16689 SCHOENBORN STREET,,NORTH HILLS,CALIFORNIA,91343,
205940520,BRIGHTSIDE TECHNOLOGIES INC.,1310 KOOTENAY STREET,,VANCOUVER,,V5K 4R1,BRITISH COLUMBIA
205990985,"KONAMI DIGITAL ENTERTAINMENT CO., LTD.","9-7-2, AKASAKA, MINATO-KU",,TOKYO 107-8324,,,JAPAN
206020025,DOLBY LABORATORIES LICENSING CORPORATION,100 POTRERO AVE,,SAN FRANCISCO,CALIFORNIA,94103-4813,
206190621,"RAPISCAN SECURITY PRODUCTS, INC.",2805 COLUMBIA STREET,,TORRANCE,CALIFORNIA,90503,
206190636,"RAPISCAN SECURITY PRODUCTS, INC.",2805 COLUMBIA STREET,,TORRANCE,CALIFORNIA,90503,
206250450,"INCISIVE SURGICAL, INC.",14405 21ST AVENUE N,SUITE 130,PLYMOUTH,MINNESOTA,55447-4685,
206250463,"ADVANCED MEDICAL OPTICS, INC.",1700 E. ST. ANDREW PLACE,,SANTA ANA,CALIFORNIA,92705,
206360004,ENDOSENSE SA,"42, ROUTE DE SATIGNY",1217 MEYRIN,GENEVA,,,SWITZERLAND
206430203,SPINEMEDICA CORPORATION,811 LIVINGSTON COURT,SUITE B,MARIETTA,GEORGIA,30067,
206760259,IBIQUITY DIGITAL CORPORATION,6711 COLUMBIA GATEWAY DRIVE,SUITE 500,COLUMBIA,MARYLAND,21046,
206790326,REYNOLDS FOIL INC.,6603 WEST BROAD STREET,,RICHMOND,VIRGINIA,23230,
206940476,"REPUTATIONDEFENDER, INC.",3723 HAVEN AVENUE,SUITE 132,MENLO PARK,CALIFORNIA,94025,
207090477,"WELCH ALLYN, INC.",4341 STATE STREET,,SKANEATELES FALLS,NEW YORK,13153,
207300434,THERMO ELECTRON SCIENTIFIC INSTRUMENTS LLC,5225 VERONA ROAD,,MADISON,WISCONSIN,53711,
207310537,LOGITECH INTERNATIONAL S.A.,,,,,,SWITZERLAND
207310537,"CHOPIN ACQUISITION COMPANY, INC.",,,,,,CANADA
207520430,"SUROS SURGICAL SYSTEMS, INC.",NORTHWEST TECHNOLOGY CENTER DRIVE,6100 TECHNOLOGY CENTER DRIVE,INDIANAPOLIS,INDIANA,46278,
207530546,"ELLMAN INTERNATIONAL, INC.",3333 ROYAL AVENUE,,OCEANSIDE,NEW YORK,11572,
207790559,PROPERO LTD. (PROPERO I),10 VALENTINE PLACE,,LONDON,,SE1 8QH,UNITED KINGDOM
207790588,SHENNON LTD.,17 HANOVER SQUARE,5TH FLOOR,LONDON,,W1S 1HU,UNITED KINGDOM
207790597,"VMWARE, INC.",3401 HILLVIEW AVENUE,,PALO ALTO,CALIFORNIA,94304,
207860315,"COSCO MANAGEMENT, INC.",300 DELAWARE AVENUE,SUITE 1285,WILMINGTON,DELAWARE,19801,
207910438,"ARTISENT, INC.",374 CONGRESS STREET,,BOSTON,MASSACHUSETTS,02210,
207970087,"LOS ALAMOS NATIONAL SECURITY, LLC",LOS ALAMOS NATIONAL LABORATORY,"LC/IP, MS A187",LOS ALAMOS,NEW MEXICO,87545,
208000444,"VIDEOIQ, INC.",213 BURLINGTON ROAD,,BEDFORD,MASSACHUSETTS,01730,
208030694,QNX SOFTWARE SYSTEMS GMBH & CO. KG,BECKER-GORING-STRABE 16,,KARLSBAD,,76307,GERMANY
208040627,AQUAPORIN A/S,DIPLOMVEJ 377,,LYNGBY,,2800 KGS.,DENMARK
208090578,STRYKER CORPORATION,2825 AIRVIEW BOULEVARD,,KALAMAZOO,MICHIGAN,49002,
208170018,INFORMATICA CORPORATION,100 CARDINAL WAY,,REDWOOD CITY,CALIFORNIA,94063,
208170469,"MAGNETEK, INC.",N49 W13650 CAMPBELL DRIVE,,MENOMONEE FALLS,WISCONSIN,53051,
208170960,ACRESSO SOFTWARE INC.,900 NATIONAL PARKWAY,SUITE 125,SCHAUMBURG,ILLINOIS,60173-5108,
208200517,"ALCON, INC.","BOX 62, BOSCH 69",,HUNENBERG,,CH-6331,SWITZERLAND
208280001,INSTALLSHIELD CO INC.,900 NATIONAL PARKWAY,SUITE 125,CHICAGO,ILLINOIS,60173-5108,
208280933,"BATH & BODY WORKS BRAND MANAGEMENT, INC.",7 LIMITED PARKWAY EAST,,REYNOLDSBURG,OHIO,43068,
208430086,QNX SOFTWARE SYSTEMS GMBH & CO. KG,BECKER-GORING-STRABE 16,,KARLSBAD,,76307,GERMANY
208570105,"FASTSCALE TECHNOLOGY, INC.",2550 WALSH AVE. SUITE 100,,SANTA CLARA,CALIFORNIA,95051,
208740823,"LANTRONIX, INC.",15353 BARRRANCA PARKWAY,,IRVINE,CALIFORNIA,92618,
208760426,"MUNCHKIN, INC.",16689 SHOENBORN STREET,,NORTH HILLS,CALIFORNIA,91343,
208780531,"ACTIVISION PUBLISHING, INC.",3100 OCEAN PARK BLVD.,,SANTA MONICA,CALIFORNIA,90405-3032,
209090444,"AUTOMATED TRACKING SOLUTIONS, LLC",1939 ROUTE 70 EAST,SUITE 200,CHERRY HILL,NEW JERSEY,08003,
209090723,"ORTHO INNOVATIONS, LLC",1517 COINING DRIVE,,TOLEDO,OHIO,43612,
209090871,"ASURAGEN, INC.","2150 WOODWARD ST., STE. 100",,AUSTIN,TEXAS,78744,
209110230,"ROCHE DIAGNOSTICS OPERATIONS, INC.",9115 HAGUE ROAD,,INDIANAPOLIS,INDIANA,46250,
209300274,"NEWTON RUNNING COMPANY, INC.",1919 14TH STREET,SUITE 100,BOULDER,COLORADO,80302,
209310170,E. HELLER & COMPANY,"1311 HARBOR BAY PARKWAY, SUITE 1000",,ALAMEDA,CALIFORNIA,94502,
209310176,"THERASENSE, INC.",1360 SOUTH LOOP ROAD,,ALAMEDA,CALIFORNIA,94502,
209390399,"NANOSTRING TECHNOLOGIES, INC.",201 ELLIOT AVENUE WEST,SUITE 300,SEATTLE,WASHINGTON,98119,
209460752,SCHNELLER LLC,6019 POWDERMILL ROAD,,KENT,OHIO,44240,
209530484,"ORION ENERGY SYSTEMS, INC.",1204 PILGRIM ROAD,,PLYMOUTH,WISCONSIN,53072,
209590530,IBIQUITY DIGITAL CORPORATION,"6711 COLUMBIA GATEWAY DRIVE, SUITE 500",,COLUMBIA,MARYLAND,21046,
209600746,"ADVANCED MEDICAL OPTICS, INC.",1700 E. ST. ANDREW PLACE,,SANTA ANA,CALIFORNIA,92705,
209600767,"ADVANCED MEDICAL OPTICS, INC.",1700 E. ST. ANDREW PLACE,,SANTA ANA,CALIFORNIA,92705,
209620996,RADIO SYSTEMS CORPORATION,10427 ELECTRIC AVENUE,,KNOXVILLE,TENNESSEE,37932,
209860200,"COMMSCOPE, INC. OF NORTH CAROLINA","1100 COMMSCOPE PLACE, SE",,HICKORY,NORTH CAROLINA,28602,
209950528,"CLARK, TIMOTHY W.",8516 PARKWOOD LANE,,PHILADELPHIA,PENNSYLVANIA,19128,
210020886,"AMO DEVELOPMENT, LLC",1700 E. ST. ANDREW PLACE,,SANTA ANA,CALIFORNIA,92705,
210150353,"ROCHE DIAGNOSTICS OPERATIONS, INC.",9115 HAGUE ROAD,,INDIANAPOLIS,INDIANA,46250,
210160056,LIEBERT CORPORATION,1050 DEARBORN DRIVE,,COLUMBUS,OHIO,43085,
210180681,"MERIT MEDICAL SYSTEMS, INC.",1600 WEST MERIT PARKWAY,,SOUTH JORDAN,UTAH,84095,
210290702,"THERASENSE, INC.",1360 SOUTH LOOP ROAD,,ALAMEDA,CALIFORNIA,94502,
210400489,"THERASENSE, INC.",1360 SOUTH LOOP ROAD,,ALAMEDA,CALIFORNIA,94502,
210440057,THE SPECTRANETICS CORPORATION,96 TALAMINE COURT,,COLORADO SPRINGS,COLORADO,80907,
210440163,THE SPECTRANETICS CORPORATION,96 TALAMINE COURT,,COLORADO SPRINGS,COLORADO,80907,
210440212,"TACTEX CONTROLS, INC.",250 BAY STREET,,"VICTORIA, BRITISH COLUMBIA",,,CANADA
210450864,HUTCHINSON TECHNOLOGY INCORPORATED,40 WEST HIGHLAND PARK DRIVE N.E.,,HUTCHINSON,MINNESOTA,55350-9784,
210460556,WAVELIGHT AG,AM WOLFSMANTEL 5,,ERLANGEN,,91058,GERMANY
210500384,"FOUNDRY NETWORKS, INC.",4980 GREAT AMERICA PARKWAY,,SANTA CLARA,CALIFORNIA,95054,
210500525,"PROUROCARE MEDICAL, INC.",5500 WAYZATA BOULEVARD #310,,GOLDEN VALLEY,MINNESOTA,55416,
210500539,"BATH & BODY WORKS BRAND MANAGEMENT, INC.",7 LIMITED PARKWAY EAST,,REYNOLDSBURG,OHIO,43068,
210520516,"HILL-ROM SERVICES, INC.","300 DELAWARE AVENUE, SUITE 530",,WILMINGTON,DELAWARE,19801,
210600150,MAYO FOUNDATION FOR MEDICAL EDUCATION AND RESEARCH,200 FIRST STREET S.W.,,ROCHESTER,MINNESOTA,55905,
210640180,SHARP KABUSHIKI KAISHA,"22-22, NAGAIKE-CHO, ABENO-KU",,OSAKA,,545-8522,JAPAN
210680120,ABBOTT DIABETES CARE INC.,1360 SOUTH LOOP ROAD,,ALAMEDA,CALIFORNIA,94502,
210700278,KYPHON SARL,RUE DE PUITS-GODET 12/12A,,2000 NEUCHATEL,,,SWITZERLAND
210760267,RESEARCH IN MOTION LIMITED,295 PHILLIP STREET,,WATERLOO,,N2L 3W8,CANADA
210770190,"THEKEN SPINE, LLC",283 EAST WATERLOO ROAD,AN OHIO LIMITED LIABILITY COMPANY,AKRON,OHIO,44319,
210850641,"THERASENSE, INC.",1360 SOUTH LOOP ROAD,,ALAMEDA,CALIFORNIA,94502,
210850780,SPACELABS HEALTHCARE LLC,5150 220TH AVENUE SE,,ISSAQUAH,WASHINGTON,98029,
210930156,"IDEXX LABORATORIES, INC.",ONE IDEXX DRIVE,,WESTBROOK,MAINE,04092,
210950506,QNX SOFTWARE SYSTEMS GMBH & CO. KG,BECKER-GORING-STRABE 16,,KARLSBAD,,76307,GERMANY
210990524,QNX SOFTWARE SYSTEMS GMBH & CO. KG,BECKER-GORING-STRABE 16,,KARLSBAD,,76307,GERMANY
210990751,QNX SOFTWARE SYSTEMS GMBH & CO. KG,BECKER-GORING-STRABE 16,,KARLSBAD,,76307,GERMANY
210990845,QNX SOFTWARE SYSTEMS GMBH & CO. KG,BECKER-GORING-STRABE 16,,KARLSBAD,,76307,GERMANY
211050620,"COCA-COLA COMPANY, THE","ONE COCA-COLA PLAZA, NW",,ATLANTA,GEORGIA,30313,
211250484,X-RITE EUROPE AG,ALTHARDSTRASSE 70,,REGENSDORF,,,SWITZERLAND
211270676,ATWOOD MOBILE PRODUCTS LLC,1120 NORTH MAIN STREET,,ELKHART,INDIANA,46514,
211270690,ATWOOD MOBILE PRODUCTS LLC,1120 NORTH MAIN STREET,,ELKHART,INDIANA,46514,
211360936,SHERWOOD SERVICES AG,BAHNHOFSTRASSE 29,,SCHAFFHAUSEN,,8200,SWITZERLAND
211470401,"MEVIS MEDICAL SOLUTIONS, INC.",N27 W24075 PAUL COURT,,PEWAUKEE,WISCONSIN,53072,
211720876,DATASCOPE INVESTMENT CORP.,14 PHILIPS PARKWAY,,MONTVALE,NEW JERSEY,07645,
211720893,DATASCOPE INVESTMENT CORP.,14 PHILIPS PARKWAY,,MONTVALE,NEW JERSEY,07645,
211770352,LINEWEIGHT LLC,63 FLUSHING AVENUE,"UNIT 252, BROOKLYN NAVY YARD",BROOKLYN,NEW YORK,11205,
211820615,"SILK ROAD MEDICAL, INC.",530 LYTTON AVENUE,SUITE 304,PALO ALTO,CALIFORNIA,94301,
211850851,"LIPPERT COMPONENTS MANUFACTURING, INC.",2703 COLLEGE AVENUE,,GOSHEN,INDIANA,46528,
211980914,SYMANTEC CORPORATION,20330 STEVENS CREEK BLVD.,,CUPERTINO,CALIFORNIA,95014,
212090210,"QNX SOFTWARE SYSTEMS (WAVEMAKERS), INC.",175 TERENCE MATTHEWS CRESCENT,,"OTTAWA, ONTARIO",,K2M 1W8,CANADA
212170094,"THIRD WAVE TECHNOLOGIES, INC.",502 SOUTH ROSA ROAD,,MADISON,WISCONSIN,53719,
212170417,"VIRGINIA INNOVATIVE TECHNOLOGY, LLC","4860 COX ROAD, SUITE 200",,GLEN ALLEN,VIRGINIA,23060,
212170424,"VIRGINIA INNOVATIVE TECHNOLOGY, INC.","4860 COX ROAD, SUITE 200",,GLEN ALLEN,VIRGINIA,23060,
212300843,AICURIS GMBH & CO. KG,FRIEDRICH-EBERT-STR. 475,,WUPPERTAL,,42117,GERMANY
212400353,"COMMVAULT SYSTEMS, INC.",2 CRESCENT PLACE,,OCEANPORT,NEW JERSEY,07757-0090,
212400607,AICURIS GMBH & CO. KG,FRIEDRICH-EBERT-STR. 475,,WUPPERTAL,,42117,GERMANY
212400919,SENSITIVE OBJECT,"696, RUE YVES KERMEN",,BOULOGNE-BILLANCOURT,,92100,FRANCE
212430945,"MICROCAL, LLC",22 INDUSTRIAL DRIVE EAST,,NORTHAMPTON,MASSACHUSETTS,01060,
212530811,ROBERT BOSCH LLC,2800 SOUTH 25TH AVENUE,,BROADVIEW,ILLINOIS,60155,
212540627,"THEKEN SPINE, LLC",1800 TRIPLETT BOULEVARD,AN OHIO LIMITED LIABILITY COMPANY,AKRON,OHIO,44306,
212660274,ROBERT BOSCH LLC,2800 SOUTH 25TH AVENUE,,BROADVIEW,ILLINOIS,60155,
212770390,"MERIT MEDICAL SYSTEMS, INC.",1600 WEST MERIT PARKWAY,,SOUTH JORDAN,UTAH,84095,
212780568,"METROLOGIC INSTRUMENTS, INC.",90 COLES ROAD,,BLACKWOOD,NEW JERSEY,08012,
212780650,"KING SHOW GAMES, INC.",130 CHESHIRE LANE,SUITE 101,MINNETONKA,MINNESOTA,55305,
212930536,INTERGRAPH SOFTWARE TECHNOLOGIES COMPANY,2215-B RENNAISSANCE DRIVE,SUITE #14,LAS VEGAS,NEVADA,89119,
212930758,"AMO MANUFACTURING USA, LLC",510 COTTONWOOD,,MILPITAS,CALIFORNIA,95035,
212950990,"NUVASIVE, INC.",7473 LUSK BOULEVARD,,SAN DIEGO,CALIFORNIA,92121,
213160974,"EVERLAST CLIMBING INDUSTRIES, INC.","401 CHESTNUT STREET, SUITE 310",,CHATTANOOGA,TENNESSEE,37402,
213210371,"ALLERGAN, INC.",2525 DUPONT DRIVE,,IRVINE,CALIFORNIA,92612,
213280209,"FIRE KING SECURITY PRODUCTS, LLC",101 SECURITY PARKWAY,,NEW ALBANY,INDIANA,47150,
213390977,"NPS PHARMACEUTICALS, INC.",550 HILLS DRIVE,THIRD FLOOR,BEDMINSTER,NEW JERSEY,07921,
213580450,"PHOSEON TECHNOLOGY, INC.",7525 N.W. EVERGREEN PARKWAY,,HILLSBORO,OREGON,97124,
213690616,"NUVASIVE, INC.",7475 LUSK BOULEVARD,,SAN DIEGO,CALIFORNIA,92121,
213870837,IBM INTERNATIONAL GROUP BV,JOHNA HUIZINGALAAN 765,1066VH,AMSTERDAM,,,NETHERLANDS
213890660,"CELLOMICS, INC.",2000 PARK LANE,,PITTSBURGH,PENNSYLVANIA,15275,
213980001,INTERNATIONAL BUSINESS MACHINES CORPORATION,NEW ORCHARD ROAD,,ARMONK,NEW YORK,10504,
214070105,"AMO WAVEFRONT SCIENCES, LLC",1482 CENTRAL AVENUE SE,,ALBUQUERQUE,NEW MEXICO,87123,
214070162,"AMO WAVEFRONT SCIENCES, LLC",1482 CENTRAL AVENUE SE,,ALBUQUERQUE,NEW MEXICO,87123,
214180872,THERMO ELECTRON SCIENTIFIC INSTRUMENTS LLC,5225 VERONA ROAD,,MADISON,WISCONSIN,53711,
214230785,"ALCON, INC.",P. O. BOX 62,BOSCH 69,HUNENBERG,,CH-6331,SWITZERLAND
214410623,TYCO HEALTHCARE GROUP LP,60 MIDDLETOWN AVENUE,,NORTH HAVEN,CONNECTICUT,06473,
214510586,THE CLOROX COMPANY,1221 BROADWAY,,OAKLAND,CALIFORNIA,94612,
214540318,AQUAPORIN APS,DIPLOMVEJ,,LYNGBY,,DK-2800 KGS,DENMARK
214550793,INTELLIGENT HOSPITAL SYSTEMS LTD.,96 NATURE PARK WAY,,"WINNIPEG, MANITOBA",,R3P 0X8,CANADA
214620438,"KIM, DANIEL H.",227 E. COWAN DRIVE,,HOUSTON,TEXAS,77007,
214620446,THE BOARD OF TRUSTEES OF THE LELAND STANFORD JUNIOR UNIVERSITY,1705 EL CAMINO REAL,,PALO ALTO,CALIFORNIA,94306-1106,
214620590,"MUNCHKIN, INC.",16689 SCHOENBORN STREET,,NORTH HILLS,CALIFORNIA,91343,
214740785,"HILL-ROM SERVICES, INC.","300 DELAWARE AVENUE, SUITE 530",,WILMINGTON,DELAWARE,19801,
214780523,INAVEIN LLC,420 BEDFORD STREET,,LEXINGTON,MASSACHUSETTS,02420,
214890508,INTERNATIONAL PAPER COMPANY,6400 POPLAR AVE,,MEMPHIS,TENNESSEE,38197,
214940541,THE BOARD OF TRUSTEES OF THE LELAND STANFORD JUNIOR UNIVERSITY,1705 EL CAMINO REAL,,PALO ALTO,CALIFORNIA,94306-1106,
215100044,"SWARTS, DOUGLAS R",1177 COMSTOCK RD.,,HOLLISTER,CALIFORNIA,95023,
215100044,"BRENNER, HORST",20181 KILBRIDE DR.,,SARATOGA,CALIFORNIA,95070,
215470895,LINEWEIGHT LLC,63 FLUSHING AVENUE,BROOKLIN NAVY YARD - UNIT 252,BROOKLYN,NEW YORK,11205,
215560134,AVID TECHNOLOGY EUROPE LIMITED,PINEWOOD ROAD,PINEWOOD STUDIOS,"IVER HEALTH, BUCKS",,SL0 0NH,UNITED KINGDOM
215600695,"VALCO INSTRUMENTS CO., INC.",7811 WESTVIEW,,HOUSTON,TEXAS,77055,
215600703,"VALCO INSTRUMENTS CO., INC.",7811 WESTVIEW,,HOUSTON,TEXAS,77055,
215710790,"SPINAL ELEMENTS, INC.",2744 LOKER AVENUE WEST,SUITE 100,CARLSBAD,CALIFORNIA,92010,
215790501,"LABNOW, INC.",2800 INDUSTRIAL TERRACE,,AUSTIN,TEXAS,78758,
215820791,"COMMVAULT SYSTEMS, INC.","2 CRESCENT PLACE, P.O. BOX 900",,OCEANPORT,NEW JERSEY,07757,
215870227,I-STAT CORPORATION,104 WINDSOR CENTER DRIVE,,EAST WINDSOR,NEW JERSEY,08520,
215870956,"ORION ENERGY SYSTEMS, INC.",1204 PILGRIM ROAD,,PLYMOUTH,WISCONSIN,53073,
215950511,"NUVASIVE, INC.",7475 LUSK BOULEVARD,,SAN DIEGO,CALIFORNIA,92121,
216020603,"ORION ENERGY SYSTEMS, LTD.",1204 PILGRIM ROAD,,PLYMOUTH,WISCONSIN,53073,
