assignee_id,assignee_organization,assignee_type,assignee_lastknown_country,assignee_total_num_patents,assignee_total_num_inventors,nb_marked_patents,proportion_marked_patents
21ef7b8b-e8d9-418a-be48-9670ef533bb5,Ergodyne Corporation,2,US,27,8,2,0.074
27e8dfbd-319c-445f-9dce-f661b3f002be,"W & F Manufacturing, Inc.",2,US,34,17,2,0.059
29a0c4fc-89c8-4b45-9dbe-c2707de7708c,Chas. A. Blatchford & Sons Limited,3,GB,26,20,1,0.038
2b1bf712-fb50-4b95-a308-1ab254937063,"Trymedia Systems, Inc.",2,US,3,1,2,0.667
2d69267d-d654-44dd-a93b-c0ba9cc91cc2,"Norbon Medical, Inc.",2,US,1,3,1,1.0
2e896f0e-3648-41d9-8ff9-b562eeae567d,"ALPHAVAX, INC.",2,US,20,27,17,0.85
31192a82-7669-4ffc-a0a9-5c63828f5369,"Rapiscan Security Products, Inc.",2,US,27,21,7,0.259
3459f399-0356-45e0-af7d-8ab4578696a2,Marconi UK Intellectual Property Ltd.,3,GB,49,78,2,0.041
36620ea2-f683-44f2-8072-f585fb04d0bc,Phoenix Scientific Corporation,2,US,11,4,1,0.091
383f7f78-3efb-4ffa-ab89-e0d0c3cf2da2,Invensys Metering Systems - North America Inc.,2,US,2,5,2,1.0
3b21e26e-3ed2-481e-9800-809c54ade21d,"DL Technology, LLC.",2,US,39,1,27,0.692
3c3fe83a-19c3-4c8d-9f3d-e9ea9cd69329,"Systems, LLC",2,US,13,16,4,0.308
3c952253-6b9e-4ff6-bfd1-fc8b9910446f,"K-Tec Engineering, Inc.",3,US,19,13,4,0.211
411405a7-43da-4eb7-bc1d-4bc7c3870158,"NOVOZYMES BIOLOGICALS, INC.",2,US,27,28,3,0.111
43669b41-908d-46e9-9eed-49affcfda649,"ePlus Capital, Inc.",2,US,4,6,4,1.0
46eb5ddc-9a17-403d-9856-d08922bb29cd,Bacchus Vascular inc.,2,US,15,13,2,0.133
4a8e4ea3-9272-448b-a519-dea4890b03de,"HEALTHPOINT INTERNATIONAL, LLC",2,US,19,23,1,0.053
4deb55df-15bc-4427-8c59-b9ff76924f28,King Controls,2,US,6,2,5,0.833
4e05f392-f7ab-4f17-b2ed-1db73a55e853,Nufern,2,US,38,36,16,0.421
4eea58f5-bd69-43b2-ab6d-3f162e9543fa,Hobie Cat Company,2,US,19,12,14,0.737
52075a19-bb7b-4257-a2dc-d87c78f32c5e,F. Hoffman-La Roche AG,3,CH,579,1197,4,0.007
52cd2fa8-c723-497d-8043-e0e8d40b34c0,"CHRISTIE DIGITAL SYSTEMS (USA), INC.",2,unknown,14,16,8,0.571
5604b744-72eb-4e9e-a558-0d9a7c8152cb,Audivox Corporation,2,US,3,7,1,0.333
57e09187-43a9-406e-b73d-15842809668c,Pharmacia Groningen BV,3,NL,13,18,1,0.077
5a080ce3-4bb0-438e-a721-b7160a974a7e,Thomson Licensing,3,FR,4431,2616,2,0.0
5a9a2e9e-8046-4bdf-8b94-63d909cad753,GMD - Forschungszentrum Informationstechnik GmbH,3,DE,15,25,1,0.067
5b1cf9dd-6a7f-4a0a-87d1-868a996adeeb,"VOCOLLECT, INC.",2,US,98,100,17,0.173
5b8d26f3-087e-4609-8899-fb574fd131e5,"Diamondback Rod Co., LLC",2,US,3,17,2,0.667
5c83d14b-e719-42f9-bd8c-2cc3b50e7a4b,"SMITHS MEDICAL MD, INC.",2,US,11,13,2,0.182
5cbf8087-74d7-402a-96f6-bbb2e8df7ef8,Revivant Corporation,2,US,22,16,5,0.227
5de2d3d0-b2f6-4188-96a7-c2bd9321610d,Bose Corporation,2,US,1568,877,11,0.007
626a3595-dc57-4b2c-b5f6-173a8acf7779,Andromed Inc.,3,CA,2,5,1,0.5
6315db1d-837b-4f9c-8575-c4ed8dfd76b4,UNICHARM CORPORATION,3,JP,1584,582,13,0.008
6490ebea-a358-4fec-a0ae-db1f82b06ee4,BAYCREST CENTRE FOR GERIATRIC CARE,3,CA,3,7,1,0.333
6da0ea65-494f-4b57-87fe-f5f7fc1738e4,"MedSelect, Inc.",2,US,7,8,1,0.143
6f66a802-3606-4f03-bb58-25fbb83ec937,"Oculex Pharmaceuticals, Inc.",2,US,8,6,1,0.125
7127ee15-890c-4fbe-8f47-9b68b792f446,"Depay Acromed, Inc.",2,US,1,5,1,1.0
727fc405-ac42-4fae-b13b-e218b88333dc,Hirshmann Electronics GmbH & Co. KG,3,DE,3,5,1,0.333
73c7fde0-affb-4e37-b735-8486c83e754f,Roxar Flow Measurement AS,3,NO,31,28,22,0.71
73fe2211-8fec-4133-a283-439a398296dc,Alcon Grieshaber AG,3,CH,3,5,1,0.333
757b0a7f-2141-4971-a16f-ef0ee98b3706,St. Louis University,2,US,54,43,2,0.037
77e9d60a-4ae6-4a52-a678-275e544eeb4c,Eaton Corporation,2,US,6104,3867,1,0.0
783c23f3-4e19-4e7a-acff-dda4291f53dd,"General Mill, Inc.",2,US,2,8,1,0.5
7fbdc3fa-1960-4ee6-83f0-15439730915d,"Curbell Medical Products, Inc.",2,US,19,19,5,0.263
8602ef55-def5-40f8-9557-ed8961fdc0e4,UNIVERSITY OF UTAH RESEARCH FOUNDATION,2,US,1442,1856,5,0.003
8979ae30-0a91-4f0a-80f6-1ed2c23a7d76,"TwinCath, LLC",2,US,6,7,1,0.167
8d1a9f4c-828e-45e4-9875-9e5edef231b5,"The Regents of the University of Colorado, a body corporate",2,US,878,1222,6,0.007
92d80f4b-e038-479c-9cca-f2e81dd5b083,H. Lundbeck A\/S,3,DK,390,375,2,0.005
971d0542-f99c-4f33-b42e-668c443576bf,"AI Analysis, Inc.",2,US,10,11,2,0.2
9728f628-a42f-45c7-b4f6-89ce8d258a4e,Lockheed Martin Corporation,2,US,4884,4484,7,0.001
9d91713e-c28c-415d-b362-1d7f7c4c71ac,"Ware Tec Vision Systems, Inc.",2,US,1,1,1,1.0
9fd10f7e-7564-44df-a9d0-d998e4af8755,"Cypress Bioscience, Inc.",2,US,11,10,3,0.273
a3c64662-0580-4582-9807-fd77e8775beb,"Atwood Mobile Products, LLC",2,US,33,39,7,0.212
a44c03a8-7225-4bae-b940-ca198fe101a3,"Specialized Health Products, Inc.",2,US,56,35,6,0.107
a58e80b1-734a-4491-8093-a6dab09782e4,"Power Medical Interventions, LLC",2,US,31,7,2,0.065
a696e87e-cb98-43a2-b5fc-c67a2509e482,Dekalb Genetics Corporation,2,US,206,108,1,0.005
a6b4020c-0c6f-4bd6-9656-0d11c8bde4eb,"Medical Components, Inc.",2,US,201,71,1,0.005
a7556f1b-6380-4896-af98-56e3cf569178,"FT Systems, Inc.",2,US,370,367,1,0.003
af510210-a92c-4181-93a3-ed99962b03a4,VITROLIFE A\/S,3,SE,5,7,2,0.4
b38c66f0-02e7-4e97-96f7-cf9172f87158,Broan-NuTone LLC,2,US,184,105,2,0.011
b74d5a7a-82e4-46d6-99d1-1a7c986fe67d,"ObjectVideo Labs, LLC",2,US,46,54,38,0.826
bd5f9c26-7301-446a-898c-761f6c38b8a6,"Boston Scientific Scimed, Inc.",2,US,4631,2773,37,0.008
c6266e2b-d033-4e61-8cd7-a17d071ba15f,The Curators of the University of Missouri,2,US,709,998,5,0.007
c695378c-4b5a-4c7a-a109-fcf8beabc5d4,LUDWIG HETTICH HOLDING GMBH & CO KG,3,DE,14,2,1,0.071
c8db19e0-0ff3-42f0-bf3a-4f8ce43d7e2c,UNITED STATES GYPSUM COMPANY,2,US,648,437,13,0.02
cacaa5e8-8c47-4ee0-8e9e-c48827033da8,"EyeSee360, Inc.",2,US,14,10,8,0.571
cb7e3329-c9f0-42cf-b321-7ab4f58ca377,"AD Pharmaceutical Co., Inc.",3,CN,151,206,1,0.007
cc1e95c5-cd7d-4fff-94f8-78d11dd5a359,"Otter Products, LLC",2,US,524,170,39,0.074
cc893287-162a-46e5-b11d-a84aec5fefd4,"AVOCENT HUNTSVILLE, LLC",2,US,47,107,18,0.383
d0e2b843-d044-4e85-a8f2-1a00716d6eb1,"Genentech, Inc.",2,US,2829,1907,1,0.0
d1e2d091-71ff-4b30-80ed-baa89ae742cd,E.E.S. Sistemas de Energia Ltda.,3,BR,1,1,1,1.0
d7be23cb-0cd3-45dc-a8aa-f0090ac1b31b,"Intelligent Mechantronic Systems, Inc.",3,CA,4,7,4,1.0
d820a0d4-62a6-49c2-8830-3f10484034fb,"Jasc Software, Inc.",2,US,2,4,2,1.0
d84ab2d6-c9fd-4326-8f8b-6904afdea109,Bioveris Corporation,2,US,16,64,1,0.062
d9cb9e6b-7a78-437c-ae11-7c2c372b0f7d,Quebec Inc. (C-Tec),3,unknown,10,19,1,0.1
dd200300-e724-4a02-9d41-14bbe866bcfb,F. Hoffmann-La Roche AG,3,CH,110,332,1,0.009
df3fff7e-bbf1-4532-8956-3f13e34e4408,DARFON ELECTRONICS CORP.,3,TW,283,190,3,0.011
e5a9e2ac-fd3a-4be1-a36f-6ef0a75a4b36,Malvern Instruments Limited,3,GB,43,55,13,0.302
e6c16c61-c373-4726-afdd-b3d0c8ee7cf4,"Cool Lab, LLC",2,US,10,11,1,0.1
e983ff45-dd68-4fd4-a36d-0312a4e91771,"Board of Regents, The University of Texas System",2,US,3314,4216,7,0.002
ee50cb68-ce22-4d54-b5bc-13e384a16499,MAX-PLANCK-GESELLSCHAFT ZUR FOERDERUNG DER WISSENSCHAFTEN E.V.,3,DE,953,1708,6,0.006
eefc475b-a91e-4ffc-afbc-17da45107bea,AccuMED Corp.,2,US,19,18,1,0.053
f110c689-cdff-4522-b57a-157f1a85dff8,"DataSynapse, Inc.",2,US,5,4,4,0.8
f8baa1c4-34e4-4ebb-9786-0ee5592d0a1b,GETINGE STERILIZATION AB,3,SE,12,15,2,0.167
04048aa6-ff9e-4a59-93a8-fcf535f29b59,"Watson Laboratories, Inc.",2,US,89,73,7,0.079
0492cc2d-14a3-4f21-8536-884ec8fe4067,TIBCO SOFTWARE INC.,2,US,87,114,32,0.368
052c14d8-8d7d-4f37-adfe-576f48e239d2,"PML Microbiologicals, Inc.",2,US,7,5,3,0.429
08d1d6f1-5054-40f2-b413-d9d333458599,"SciMe Life Systems, Inc.",2,US,2,8,1,0.5
0928736f-c870-4e21-8260-df7904279e29,"TriCipher, Inc.",2,US,18,9,18,1.0
0958a536-8a76-4569-88fc-653a9ffb5845,Vactor Manufacturing,2,US,1,2,1,1.0
0a67e96d-daff-4b99-8f60-7126d37d8677,"NSC Pearson, Inc.",2,US,5,6,1,0.2
0ac5f864-1d6b-41da-b8c9-c01966350748,"Zoll Circulation, Inc.",2,US,196,107,13,0.066
0bf77864-62fc-428d-8e01-5908bd44f50a,"PKWARE, Inc.",2,US,22,10,11,0.5
13ecfeb1-ba8c-409b-b7eb-0e4a4047868f,"Thomas Engineering Co., Ltd.",3,KR,230,222,2,0.009
14a4d6e9-ea11-445e-b2f2-1ead30451970,Liebel-Flarshiem Company,2,US,1,2,1,1.0
170a4e13-bd50-4066-8267-a0158c707e08,POLYCHROMIX CORPORATION,2,US,7,7,1,0.143
1731ee38-0667-41a8-9d9c-5802b63dc6ca,"Retinalabs.com, Inc.",2,US,8,6,2,0.25
177aa8eb-e631-476f-a4a1-0c7e325de30c,"M&FC Holding, LLC",2,US,55,58,14,0.255
1bb859db-c310-41b0-b92f-cb05aea08419,"Pass & Seymar, Inc.",2,US,3,5,1,0.333
1c71c12e-7441-42ff-8616-f990ddd3b186,Elliott Company,2,US,35,51,17,0.486
1cf4c70f-722a-4719-880b-bc374ae60ba1,Shire Pharmaceuticals Inc.,2,US,64,56,3,0.047
22155ec7-010f-4d92-986b-6f4f2c86b1d3,ABBOTT LABORATORIES VASCULAR ENTITIES LIMITED,3,IE,4,5,2,0.5
247a0a5c-f4b6-468b-b018-8be52ec359eb,"Mycogen Plant Science, Inc.",2,US,52,53,1,0.019
28d0edde-9aef-43c0-803e-5e94cd4d05c8,Ordinate Corporation,2,US,6,6,2,0.333
29b6d80e-31ef-4860-957d-30a09eb8249b,,4,US,1,3,1,1.0
2bd06b7e-1d68-44e7-be65-d67acd7dd7c1,Amesbury Springs Limited,3,GB,3,4,3,1.0
32c19eb7-b12f-4e80-a736-ce1cb9b01a4c,"Sterling Medications, Inc.",2,US,1,2,1,1.0
361d9c90-77bb-4ccc-a711-48329e32f373,"MICRONET CO., LTD.",3,JP,17,15,1,0.059
379bd377-9403-472d-b8cf-c6056baab9a6,Epocal Inc.,3,CA,14,11,6,0.429
38e97892-c1c7-4866-be20-c40239168beb,Spectel Research Corporation,2,US,2,1,1,0.5
392c1616-e5c8-41b5-9dd0-f2980f1c007a,"TECHNICAL CONSUMER PRODUCTS, INC.",2,US,45,21,4,0.089
3bfbbf72-cf4c-43b0-b4bf-151e3019cfd4,SingleSigon. Net Inc.,2,US,1,3,1,1.0
3cb24b20-70f1-4942-b045-9e61db91f0d8,"3GEN, INC.",2,US,9,4,5,0.556
3e23c8d1-b177-48c2-ac25-18af8a233b0c,"Adaptive Engineering Lab, Inc.",2,US,44,40,9,0.205
407325b9-8edb-428f-8f44-907cf5c367b6,"Terrasimco, Inc.",2,US,7,2,3,0.429
41574d5e-2cf9-40d3-b59e-6ce79cefc4de,SoundTouch Limited,3,GB,2,3,2,1.0
4ad1250b-c86c-4cbb-9979-d88f983aed2e,"Artel, Inc.",2,US,26,20,9,0.346
4b6cbac0-7106-4f4b-81be-67dd4587a57e,"IBET, Inc.",2,US,2,3,1,0.5
50a34dd3-0e72-482c-8bb4-09017c7b3dd6,Getinge Disinfection AB,3,SE,5,4,5,1.0
5458f74b-ceab-4fdb-b261-8343b560a51b,The Proctor & Gamble Company,2,US,314,747,2,0.006
56bdb92a-e4f3-4619-848e-5b0e01407fd5,"Advanced Respiratory, Inc.",2,US,7,5,1,0.143
592acb5d-0625-430b-8b13-81ec3b666e39,Ansell Healthcare Products LLC,2,US,67,66,29,0.433
5d2e01bf-963c-455b-8724-eefccfbe7601,The Soccer Wall Company,2,US,2,2,2,1.0
5e5d855c-5a56-497e-acf0-9ed91c634274,"M\/A-COM Technology Solutions Holdings, Inc.",2,US,188,197,3,0.016
5ffa9502-2a0f-4cf1-986b-681a684a5f95,MEDIN MEDICAL INNOVATIONS GMBH,3,DE,6,3,2,0.333
631386c2-29a7-433f-a03a-d76c15b95803,Ohio University,2,US,1004,1152,3,0.003
64bb8912-f9db-48aa-98f5-503955e47d6d,OLYMPUS CORPORATION,3,JP,7830,2941,1,0.0
6a3ddd03-8e7b-4d7a-a2d4-759e8600d707,"BALLY GAMING, INC.",2,US,1259,667,65,0.052
6e47321e-e3ab-4255-a905-2b8eba25b38f,"BIOSEARCH TECHNOLOGIES, INC.",2,US,39,28,12,0.308
795370ce-5348-4404-8b15-ac3d0a2b3a3a,"CMS, INC",2,US,57,55,2,0.035
7e3ee325-2e16-43cb-bad3-420b61bd8680,CODING TECHNOLOGIES LLC,2,SE,39,33,18,0.462
7ee8ef54-0974-4a3e-940a-c42c698809a8,La Jolla Pharmaceuticals Company,2,US,48,33,1,0.021
820baa6e-c577-4aa2-8d72-2481a9c405a4,"Intrigue Technologies, Inc.",2,US,2,4,1,0.5
87875d99-554b-48e9-b33e-0649bfa07115,The Andrew Jergens Company,2,US,31,41,1,0.032
8c4a5854-5baf-48d9-bc2e-76895dbc5154,Native Instruments Software Synthesis GmbH,3,DE,4,5,4,1.0
8f1bdc2f-9ebd-4099-ab21-2e1a8d0d54c1,Niton LLC,2,US,3,4,2,0.667
90c5e743-97a0-4a2c-8020-6a83f0e45046,"University of Florida Research Foundation, Incorporated",2,US,3841,3927,7,0.002
930b0527-20ff-4af9-880b-16690b1062c9,Thermo Electron (Karlsruhe) GMBH,3,DE,154,179,4,0.026
9372fdc9-b7e7-4f0c-aacb-0ea61624e9a4,YI CHEN CHEN,3,TW,12,3,6,0.5
978fc077-180f-43b3-99e2-1a4007b6a084,"Conor Medsystems, Inc.",2,US,33,19,1,0.03
9b91c519-4407-479f-b12e-2414be8f1b56,Eli Lilly and Company,2,US,4219,2489,1,0.0
9f420f42-ab0c-41c5-9169-b4241c13734e,Hearthware Inc.,2,US,22,22,3,0.136
a1ca52ec-fc13-44e5-911a-a36745f8e1e3,Thermo Finnegan LLC,2,US,3,8,2,0.667
ad7ec649-3bc3-4153-bd94-488565304bb9,AFL Telecommunications LLC,2,US,2057,1029,11,0.005
b0529eb6-079e-4318-a46e-8a917314f59e,BAYER HEALTHCARE LLC,2,US,707,956,3,0.004
b0574ae2-4c46-4227-85cf-6b6a519e9594,Crossbows Optical Limited,3,IE,3,5,1,0.333
b0abe659-ed14-462b-a0e4-5db0399006b2,,4,US,1,2,1,1.0
b7d5491f-7bab-4220-b16e-6a09f443ff00,"Agilent Technologies, Inc.",2,US,4442,3202,5,0.001
b8c0b0b7-2955-4535-a8cb-13384b78299f,"MENTOR TECHNOLOGIES CO., LTD.",3,TW,116,118,1,0.009
b96605e2-cb7e-4e1d-b757-7f9124947aa5,WALLAC OY,3,FI,125,113,1,0.008
b9ca57bc-cd4b-42f1-9970-702d56bc5597,"NCS Pearson, Inc.",2,US,12,13,3,0.25
baef8ee6-0751-4485-aa9e-872f5cfd6a4c,Sonic Software Corporation,2,US,1,1,1,1.0
c074448e-a738-4d99-a179-78f22d6de3b0,Veritas Operating Corporating,2,US,2,4,1,0.5
c0972ca5-56cd-42f8-bac5-a8085cc7c31f,"TIBO Software, Inc.",2,US,1,1,1,1.0
c49dbee2-4fd5-4a3a-98a3-d89a17e158a5,"Ignite Design, LLC",2,US,6,6,1,0.167
c69a066d-8b11-4916-8280-b9b78ad351e0,ACRUX DDS PTY LTD,3,AU,25,28,1,0.04
ca2f34e1-ae6c-48fb-b97d-cfab37c23739,"LeMaitre Vascular, Inc.",2,US,9,16,4,0.444
cb1ae5fc-571a-4376-8f48-e63ed087aa1d,"EVERLAST CLIMBING INDUSTRIES, INC.",2,US,52,39,11,0.212
cb2914c5-8e83-44cf-bdd1-de774a59fcc8,Sensus Metering Systems GmbH Hannover,3,DE,1,3,1,1.0
cb9a6f48-3517-4d09-8ee5-c91a2ea1bc4e,SCHNELLER LLC,2,US,10,12,4,0.4
d0362124-58a9-446d-be40-44ad3a366ffe,Weyerhaeuser NR Company,2,US,857,608,1,0.001
d14976b8-0fae-406d-873b-1721b7d4051b,EMERSON NETWORK POWER S.R.L.,3,IT,16,25,1,0.062
d3910344-f419-43e8-b02d-59e88934a38d,The General Hospital Corporation,2,US,2258,2310,11,0.005
d3efb1a6-c3c5-4f5f-a7dc-d79420c12b0a,"Pyper Tool & Engineering, Inc.",2,US,2,5,2,1.0
d5795348-78f5-47fd-b488-73e068eb1cd5,"Mueller International, LLC",2,US,243,151,20,0.082
d820113f-c6e0-4f7d-837f-e61d31be31cd,N2IT Holding B.V.,3,NL,8,2,7,0.875
d8fe42e2-a9c2-4f0f-90bc-c9857c23c052,OMAX Corporation,2,US,54,26,35,0.648
d91b4631-ff53-4b23-ad1a-41f249bdc2ad,Nextec S.A.,3,CH,4,5,1,0.25
dba70c59-692e-4653-a288-67d71b1f249e,Laboratoires d'Esthetique Appliquee,3,FR,1,2,1,1.0
dc0de41f-3997-4ea7-80fc-93234894b57b,Exosect Limited,3,GB,14,9,7,0.5
ddcce0ae-329b-48e6-95df-b27d1b3a33d3,"GEORGIA-PACIFIC RESINS, INC.",2,US,106,118,4,0.038
de4a51de-1a24-42e8-b453-b5da5d1a4c2b,Stemco Delaware LP,2,US,1,1,1,1.0
e5f7cc50-058b-492b-933f-b82cb63b0dfd,9090-3493 Quebec Inc.,3,CA,6,9,4,0.667
e8a75b06-ad7a-44b3-b50f-b3ca6ff6dc39,"SYNERGEYES, INC.",2,US,15,15,1,0.067
e9beb73a-a82b-4fbc-bf85-40a2b0afd4dc,"Meso Scale Technologies, LLC.",2,US,124,98,8,0.065
ea964862-bb96-4037-879a-0c394b58f8cf,"Possis Medical, Inc.",2,US,59,40,7,0.119
f3a31834-335c-4e4f-a2e6-b85ca7786ac9,MAQUET GMBH,3,DE,97,101,23,0.237
f4261ec5-97e2-4dde-bd58-1b33e501585b,Fisher & Paykel Healthcare Limited,3,NZ,523,373,28,0.054
f433b7b1-dbd5-4b4b-9f45-3d91684fbcfe,NPS Allelix Corp.,2,US,54,62,1,0.019
fb220cd9-d1c2-40c9-b6c8-bc004f0d40cc,"Wacom Co., Ltd.",3,JP,661,261,35,0.053
fba96491-8a98-439d-8b29-c34cf618a71e,"OCG Technology Licensing, LLC",2,US,6,4,1,0.167
fc3d064d-423a-4bbe-9ba1-2ae894e5d8a9,"The United States of America, as represented by the Secretary, Department of Health and Human Services",6,US,3967,5427,3,0.001
fca62475-37bb-45da-9ae9-ee1dee2f47b7,Pass & Seymar\/Legrand,2,US,1,2,1,1.0
fefc7dcb-8e41-4472-9361-157808a1980b,"Gore Enterprise Holdings, Inc.",2,US,318,385,1,0.003
0261cac5-7dde-4e53-9218-05303747126a,"Xytrans, Inc.",2,US,37,13,1,0.027
02acf830-dda7-410d-901d-7278c5ae49fa,"SeaSpine, Inc.",2,US,25,19,11,0.44
05c48798-20fc-42fe-ae38-5508f4234a2e,"DTS, Inc.",2,US,142,87,8,0.056
1135f788-8a1c-486f-adec-7c516ec22e32,"Contour Fabricators, Inc.",2,US,14,16,3,0.214
115c4a3e-d2f0-41c2-853e-6e15ee2faa38,Clio Designs Incorporated,2,US,26,8,1,0.038
116a9bf9-0588-4c86-ae5f-1d4aa80813a0,"Battelle Energy Alliance, LLC",2,US,439,436,4,0.009
135951c5-3c0f-4faf-a7a8-bc8dbe9db759,Ultimate Design Solutions Ltd.,3,GB,2,1,2,1.0
13bee441-a388-4fdf-8dcb-c173ec87b116,Avago Technologies ECBU IP (Singapore) Pte. Ltd.,3,SG,528,436,15,0.028
1a2abaee-3abe-4e90-99f8-375127372774,,4,US,1,3,1,1.0
1c0afa30-741c-46ba-bb19-e24813d8a84a,Chambers Technology Inc.,2,US,16,8,2,0.125
1edd9e19-cb06-4d76-810a-77962572d087,"Johnson & Johnson Pharmaceuticals Research & Development, L.L.C.",2,US,9,17,1,0.111
1eed3ac4-8763-4f70-bbe8-0d7fbb0fa9d2,"NIPPON SHINYAKU CO., LTD.",3,JP,212,233,3,0.014
1f8c62a6-6592-4cca-8037-b3b9142ac25e,PixArt Imaging Inc.,3,TW,808,319,65,0.08
2026f49b-75f8-48f9-9fb6-092dc0da21d8,BESTWAY INFLATABLES & MATERIAL CORP.,3,CN,42,24,17,0.405
2149356f-610b-4c4e-947b-fb0862ae1812,"N.M. Beale Company, Inc.",2,US,2,5,1,0.5
22d34bbb-d18b-4d88-a0ce-7f7f505f56da,Purdue Research Foundation,2,US,1808,2283,3,0.002
2b11a0d6-2de8-445d-a982-1fd4d4714c70,Targus Group (UK) LTD,3,US,3,9,1,0.333
2db59cc3-6c93-4e9d-a622-782aa002eec0,"DispenSource, Inc.",2,US,1,2,1,1.0
304ce935-da54-42a3-8555-1be6645d2a68,CanAm Bioresearch Inc.,3,CA,113,38,1,0.009
34711372-cb4a-4f06-8468-3ce02981a50d,Corporation for Laser Optics Research,2,US,16,9,1,0.062
3564421c-8f3f-4290-ada1-9a3f333633f5,"Stichting Katholieke Universiteit, more particularly The University Medical Centre Nijmege",3,NL,4,4,1,0.25
35addd36-e411-41d2-9968-4b96cf07e868,"Shire Human Genetic Therapies, Inc.",2,US,73,115,5,0.068
37ce7c57-a452-4bde-bf47-40c2bd92a1c1,First Sales LLC,2,US,219,118,2,0.009
3f7a5e88-bf02-4192-ac94-c5dee94db3d1,"Cascade Medical Enterprises, LLC",2,US,4,2,3,0.75
490c48a6-ddf4-4930-8a8c-fa64c0e99d0d,"CORDA, INC.",2,US,3,5,2,0.667
4b539251-37ff-4cf9-b920-83a787efe504,"Keen, Inc.",2,US,29,10,9,0.31
4d0349a2-a0fa-4e5c-953f-f0e6ae3fb2c7,"bioMerieux, Inc.",2,US,654,761,63,0.096
4f445712-0729-4a0c-a344-b4cb9d2e5cb2,,4,US,1,3,1,1.0
51bbb32a-d3e3-4133-9e8b-6a88cbbdabfa,"Passology Co., Ltd.",3,JP,2,1,2,1.0
54d372b4-4463-43c5-a18f-ac56dbef7625,"United States Pipe and Foundy Company, LLC",2,US,1,1,1,1.0
578223e6-0d59-49d9-97e1-cd2b4a1bd850,Ahura Corporation,2,US,19,20,9,0.474
5a9e6466-5135-42d3-b683-c701e786fcc3,IBCO SRL,3,BB,3,3,1,0.333
5c749dcb-3869-48b6-bf14-f43fb8f54d92,"ATEN Technology, Inc.",2,US,6,9,2,0.333
5f0d0463-b03d-4c4d-94c3-972206501769,Enterprise Ireland,3,IE,8,19,1,0.125
6074b269-475f-40a2-ab4e-fd0ff5a272cd,"Hopbet, Inc.",2,US,4,1,2,0.5
65a5846a-530e-48ed-8132-7b05042f00e1,Biogen Inc.,2,US,145,165,1,0.007
66f89c98-5f35-4e07-9948-ac58790fbbf1,Cupron Inc.,2,US,10,2,1,0.1
6a7eb22c-8444-4030-a066-f3f4630d5b41,Builder's Hardware,2,US,6,2,2,0.333
6b05f708-9d5e-4afc-b040-2b14bf6d73d5,"University College Cork—National University of Ireland, Cork",3,IE,87,201,1,0.011
6c081928-2984-48b8-bba8-3b2fddeacb06,"Planalytics, Inc.",2,US,9,23,7,0.778
798b0796-ea19-409d-8f6c-3cc15571ee76,D-WAVE SYSTEMS INC.,3,CA,201,103,56,0.279
7b46e29b-6457-435d-bbe6-df9c56c3a5e3,MONTERIS MEDICAL CORPORATION,2,US,25,13,4,0.16
806f56b6-8625-4722-acd9-dae21d669a30,Nellcor Puritant Bennett Incorporated,2,US,1,1,1,1.0
80805e84-a911-4fe6-b9d7-e8aa6f4f6ccd,"Bolder Biotechnology, Inc.",2,US,42,5,3,0.071
8193d77b-0151-47e4-a8fb-42ff082e2300,INDUSTRIAL TECHNOLOGY RESEARCH INSTITUTE,3,TW,8022,8906,1,0.0
8279beec-4279-4a4f-acc3-78fcad362096,"Cardiovascular Systems, Inc.",2,US,89,102,14,0.157
862d6352-1c33-4b67-a366-55b777c4f5b8,Trumpf Kreuzer Medizin Systeme GmbH + Co. KG,3,DE,5,8,1,0.2
88bbf137-85e6-4c8e-bd9f-14a917f227fc,"Roche Diagnostics Operations, Inc.",2,US,1348,1379,47,0.035
89f43816-8309-4655-8553-3a0d9d9fd661,Thermo Fisher Scientific Oy,2,DE,421,376,42,0.1
8db280dd-b60b-4a6e-89a3-791e72d7f76b,"FIVE STAR PRODUCTS, INC.",2,US,19,14,1,0.053
8e794fdd-6668-43ec-b170-f1ef8af523bd,"United States Pipe and Foundry Co., LLC",2,US,49,37,8,0.163
8f634d4f-3127-4753-9c65-a41eaaa86303,"Impinj, Inc.",2,US,315,84,81,0.257
9450086c-fd4d-4cf7-b58c-7f01f845882e,"Energetiq Technology, Inc.",2,US,21,18,11,0.524
963b17d3-df03-4dde-b782-66dd822df8f8,"Signet Armorlite, Inc.",2,US,17,19,1,0.059
985b679d-9572-4ef3-965e-3540cf0c92f4,"Tech Radium, Inc.",2,US,14,6,10,0.714
98b052c9-94d5-464b-8a97-9f5b58bedefb,The First Years Inc.,2,US,102,78,1,0.01
991829d5-90bd-4b0e-8d77-51d521c17634,Laboratories Norval SA,3,,1,2,1,1.0
9a60f4ed-29b2-44ab-a5e6-e7bf47fe6251,"Ulead Systems, Inc.",3,TW,25,25,3,0.12
9ae212e4-0998-4b9f-9e2c-5fb19c6b2dde,"Clever Sys, Inc.",2,US,6,9,5,0.833
9b8fc612-936a-4f51-8bfc-9f0b11d01236,"SKJP Holdings, LLC",2,US,12,2,8,0.667
9d3272a2-24fa-432c-abc9-2f1d99a5f24e,Edward R. Rowland and Thomas W. Hunsucker,2,US,2,2,1,0.5
